parameter,value,MCMCprob
alpha,3.5,3.877139919636901e-76
beta,0.4,3.877139919636901e-76
expPragFlip,true,3.877139919636901e-76
alpha,3.5,2.259360145001792e-88
beta,0.3,2.259360145001792e-88
expPragFlip,false,2.259360145001792e-88
alpha,3.5,2.2255514671926207e-79
beta,0.3,2.2255514671926207e-79
expPragFlip,true,2.2255514671926207e-79
alpha,3.5,1.6750083762633569e-94
beta,0.2,1.6750083762633569e-94
expPragFlip,false,1.6750083762633569e-94
alpha,3.5,2.4891182129591854e-83
beta,0.2,2.4891182129591854e-83
expPragFlip,true,2.4891182129591854e-83
alpha,3.5,6.3418519346988596e-102
beta,0.1,6.3418519346988596e-102
expPragFlip,false,6.3418519346988596e-102
alpha,3.5,5.137884126075502e-88
beta,0.1,5.137884126075502e-88
expPragFlip,true,5.137884126075502e-88
alpha,3.5,8.620807571628042e-111
beta,0,8.620807571628042e-111
expPragFlip,false,8.620807571628042e-111
alpha,3.5,1.8627701475987094e-93
beta,0,1.8627701475987094e-93
expPragFlip,true,1.8627701475987094e-93
alpha,3,4.304445165197527e-85
beta,1,4.304445165197527e-85
expPragFlip,false,4.304445165197527e-85
alpha,3,1.742020507958545e-98
beta,1,1.742020507958545e-98
expPragFlip,true,1.742020507958545e-98
alpha,3,1.4132560357426955e-81
beta,0.9,1.4132560357426955e-81
expPragFlip,false,1.4132560357426955e-81
alpha,3,6.1536911626773724e-99
beta,0.9,6.1536911626773724e-99
expPragFlip,true,6.1536911626773724e-99
alpha,3,2.472313799989349e-80
beta,0.8,2.472313799989349e-80
expPragFlip,false,2.472313799989349e-80
alpha,3,8.554398937947465e-100
beta,0.8,8.554398937947465e-100
expPragFlip,true,8.554398937947465e-100
alpha,3,1.2289896149433384e-80
beta,0.7,1.2289896149433384e-80
expPragFlip,false,1.2289896149433384e-80
alpha,3,4.509194397991101e-101
beta,0.7,4.509194397991101e-101
expPragFlip,true,4.509194397991101e-101
alpha,3,3.29461586765663e-82
beta,0.6,3.29461586765663e-82
expPragFlip,false,3.29461586765663e-82
alpha,3,8.698058609722322e-103
beta,0.6,8.698058609722322e-103
expPragFlip,true,8.698058609722322e-103
alpha,3,6.500087054972479e-85
beta,0.5,6.500087054972479e-85
expPragFlip,false,6.500087054972479e-85
alpha,3,5.936525408696961e-105
beta,0.5,5.936525408696961e-105
expPragFlip,true,5.936525408696961e-105
alpha,3,1.0844031045870637e-88
beta,0.4,1.0844031045870637e-88
expPragFlip,false,1.0844031045870637e-88
alpha,3,1.389330497607478e-107
beta,0.4,1.389330497607478e-107
expPragFlip,true,1.389330497607478e-107
alpha,3,1.5625222325587143e-93
beta,0.3,1.5625222325587143e-93
expPragFlip,false,1.5625222325587143e-93
alpha,3,1.0836428158697991e-110
beta,0.3,1.0836428158697991e-110
expPragFlip,true,1.0836428158697991e-110
alpha,3,1.7982547285617595e-99
beta,0.2,1.7982547285617595e-99
expPragFlip,false,1.7982547285617595e-99
alpha,3,2.7481980741799333e-114
beta,0.2,2.7481980741799333e-114
expPragFlip,true,2.7481980741799333e-114
alpha,3,1.3815287350944717e-106
beta,0.1,1.3815287350944717e-106
expPragFlip,false,1.3815287350944717e-106
alpha,3,2.2216342081720538e-118
beta,0.1,2.2216342081720538e-118
expPragFlip,true,2.2216342081720538e-118
alpha,3,5.249863222178232e-115
beta,0,5.249863222178232e-115
expPragFlip,false,5.249863222178232e-115
alpha,3,5.647307733639443e-123
beta,0,5.647307733639443e-123
expPragFlip,true,5.647307733639443e-123
alpha,2.5,1.9799384426664388e-91
beta,1,1.9799384426664388e-91
expPragFlip,false,1.9799384426664388e-91
alpha,2.5,1.2974326210475192e-137
beta,1,1.2974326210475192e-137
expPragFlip,true,1.2974326210475192e-137
alpha,2.5,1.2132762262767016e-89
beta,0.9,1.2132762262767016e-89
expPragFlip,false,1.2132762262767016e-89
alpha,2.5,9.1929369432391e-139
beta,0.9,9.1929369432391e-139
expPragFlip,true,9.1929369432391e-139
alpha,2.5,2.217977660635992e-89
beta,0.8,2.217977660635992e-89
expPragFlip,false,2.217977660635992e-89
alpha,2.5,3.7103509116088727e-140
beta,0.8,3.7103509116088727e-140
expPragFlip,true,3.7103509116088727e-140
alpha,2.5,2.660450768398343e-90
beta,0.7,2.660450768398343e-90
expPragFlip,false,2.660450768398343e-90
alpha,2.5,8.408882559070338e-142
beta,0.7,8.408882559070338e-142
expPragFlip,true,8.408882559070338e-142
alpha,2.5,3.0162487633184837e-92
beta,0.6,3.0162487633184837e-92
expPragFlip,false,3.0162487633184837e-92
alpha,2.5,1.0565468534306953e-143
beta,0.6,1.0565468534306953e-143
expPragFlip,true,1.0565468534306953e-143
alpha,2.5,3.882509184517688e-95
beta,0.5,3.882509184517688e-95
expPragFlip,false,3.882509184517688e-95
alpha,2.5,7.280227590862186e-146
beta,0.5,7.280227590862186e-146
expPragFlip,true,7.280227590862186e-146
alpha,2.5,6.114789087763362e-99
beta,0.4,6.114789087763362e-99
expPragFlip,false,6.114789087763362e-99
alpha,2.5,2.7272959089359746e-148
beta,0.4,2.7272959089359746e-148
expPragFlip,true,2.7272959089359746e-148
alpha,2.5,1.1713035792583444e-103
beta,0.3,1.1713035792583444e-103
expPragFlip,false,1.1713035792583444e-103
alpha,2.5,5.5203519421106066e-151
beta,0.3,5.5203519421106066e-151
expPragFlip,true,5.5203519421106066e-151
alpha,2.5,2.5236598478507115e-109
beta,0.2,2.5236598478507115e-109
expPragFlip,false,2.5236598478507115e-109
alpha,2.5,6.017381912391847e-154
beta,0.2,6.017381912391847e-154
expPragFlip,true,6.017381912391847e-154
alpha,2.5,5.245308305772286e-116
beta,0.1,5.245308305772286e-116
expPragFlip,false,5.245308305772286e-116
alpha,2.5,3.531939149253706e-157
beta,0.1,3.531939149253706e-157
expPragFlip,true,3.531939149253706e-157
alpha,2.5,8.244552932707313e-124
beta,0,8.244552932707313e-124
expPragFlip,false,8.244552932707313e-124
alpha,2.5,1.120200553094809e-160
beta,0,1.120200553094809e-160
expPragFlip,true,1.120200553094809e-160
alpha,2,5.246809925815586e-105
beta,1,5.246809925815586e-105
expPragFlip,false,5.246809925815586e-105
alpha,2,1.1417993231479757e-185
beta,1,1.1417993231479757e-185
expPragFlip,true,1.1417993231479757e-185
alpha,2,7.149378733452869e-105
beta,0.9,7.149378733452869e-105
expPragFlip,false,7.149378733452869e-105
alpha,2,5.534904239084828e-187
beta,0.9,5.534904239084828e-187
expPragFlip,true,5.534904239084828e-187
alpha,2,1.1403955799986917e-105
beta,0.8,1.1403955799986917e-105
expPragFlip,false,1.1403955799986917e-105
alpha,2,2.1168104101620488e-188
beta,0.8,2.1168104101620488e-188
expPragFlip,true,2.1168104101620488e-188
alpha,2,2.822903307120683e-107
beta,0.7,2.822903307120683e-107
expPragFlip,false,2.822903307120683e-107
alpha,2,6.379717374525307e-190
beta,0.7,6.379717374525307e-190
expPragFlip,true,6.379717374525307e-190
alpha,2,1.2585403539096487e-109
beta,0.6,1.2585403539096487e-109
expPragFlip,false,1.2585403539096487e-109
alpha,2,1.514527202933098e-191
beta,0.6,1.514527202933098e-191
expPragFlip,true,1.514527202933098e-191
alpha,2,1.0862960784394548e-112
beta,0.5,1.0862960784394548e-112
expPragFlip,false,1.0862960784394548e-112
alpha,2,2.833037572312543e-193
beta,0.5,2.833037572312543e-193
expPragFlip,true,2.833037572312543e-193
alpha,2,1.8480272024530786e-116
beta,0.4,1.8480272024530786e-116
expPragFlip,false,1.8480272024530786e-116
alpha,2,4.180485657907738e-195
beta,0.4,4.180485657907738e-195
expPragFlip,true,4.180485657907738e-195
alpha,2,6.0285272939447115e-121
beta,0.3,6.0285272939447115e-121
expPragFlip,false,6.0285272939447115e-121
alpha,2,4.876128481636268e-197
beta,0.3,4.876128481636268e-197
expPragFlip,true,4.876128481636268e-197
alpha,2,3.512557280423369e-126
beta,0.2,3.512557280423369e-126
expPragFlip,false,3.512557280423369e-126
alpha,2,4.508836107764865e-199
beta,0.2,4.508836107764865e-199
expPragFlip,true,4.508836107764865e-199
alpha,2,3.24875075899412e-132
beta,0.1,3.24875075899412e-132
expPragFlip,false,3.24875075899412e-132
alpha,2,3.317930111096405e-201
beta,0.1,3.317930111096405e-201
expPragFlip,true,3.317930111096405e-201
alpha,2,4.008480412472767e-139
beta,0,4.008480412472767e-139
expPragFlip,false,4.008480412472767e-139
alpha,2,1.9524125568803054e-203
beta,0,1.9524125568803054e-203
expPragFlip,true,1.9524125568803054e-203
alpha,1.5,3.5263404910852156e-129
beta,1,3.5263404910852156e-129
expPragFlip,false,3.5263404910852156e-129
alpha,1.5,1.024504808970928e-232
beta,1,1.024504808970928e-232
expPragFlip,true,1.024504808970928e-232
alpha,1.5,2.4387948985309707e-130
beta,0.9,2.4387948985309707e-130
expPragFlip,false,2.4387948985309707e-130
alpha,1.5,1.3647393201978835e-233
beta,0.9,1.3647393201978835e-233
expPragFlip,true,1.3647393201978835e-233
alpha,1.5,5.2644301880877593e-132
beta,0.8,5.2644301880877593e-132
expPragFlip,false,5.2644301880877593e-132
alpha,1.5,1.728210735883452e-234
beta,0.8,1.728210735883452e-234
expPragFlip,true,1.728210735883452e-234
alpha,1.5,3.771275566926705e-134
beta,0.7,3.771275566926705e-134
expPragFlip,false,3.771275566926705e-134
alpha,1.5,2.0820566881470828e-235
beta,0.7,2.0820566881470828e-235
expPragFlip,true,2.0820566881470828e-235
alpha,1.5,9.24420200592054e-137
beta,0.6,9.24420200592054e-137
expPragFlip,false,9.24420200592054e-137
alpha,1.5,2.3884340548908974e-236
beta,0.6,2.3884340548908974e-236
expPragFlip,true,2.3884340548908974e-236
alpha,1.5,7.809370626871265e-140
beta,0.5,7.809370626871265e-140
expPragFlip,false,7.809370626871265e-140
alpha,1.5,2.6113995723548583e-237
beta,0.5,2.6113995723548583e-237
expPragFlip,true,2.6113995723548583e-237
alpha,1.5,2.2447149091596017e-143
beta,0.4,2.2447149091596017e-143
expPragFlip,false,2.2447149091596017e-143
alpha,1.5,2.7241167548251967e-238
beta,0.4,2.7241167548251967e-238
expPragFlip,true,2.7241167548251967e-238
alpha,1.5,2.1268180238050373e-147
beta,0.3,2.1268180238050373e-147
expPragFlip,false,2.1268180238050373e-147
alpha,1.5,2.714323009000664e-239
beta,0.3,2.714323009000664e-239
expPragFlip,true,2.714323009000664e-239
alpha,1.5,6.311057122283115e-152
beta,0.2,6.311057122283115e-152
expPragFlip,false,6.311057122283115e-152
alpha,1.5,2.5864826521842384e-240
beta,0.2,2.5864826521842384e-240
expPragFlip,true,2.5864826521842384e-240
alpha,1.5,5.45394274620864e-157
beta,0.1,5.45394274620864e-157
expPragFlip,false,5.45394274620864e-157
alpha,1.5,2.360128767328581e-241
beta,0.1,2.360128767328581e-241
expPragFlip,true,2.360128767328581e-241
alpha,1.5,1.2445290064445813e-162
beta,0,1.2445290064445813e-162
expPragFlip,false,1.2445290064445813e-162
alpha,1.5,2.065104172308053e-242
beta,0,2.065104172308053e-242
expPragFlip,true,2.065104172308053e-242
alpha,1,1.7090181492697462e-166
beta,1,1.7090181492697462e-166
expPragFlip,false,1.7090181492697462e-166
alpha,1,3.045034000728182e-264
beta,1,3.045034000728182e-264
expPragFlip,true,3.045034000728182e-264
alpha,1,2.894971625607907e-168
beta,0.9,2.894971625607907e-168
expPragFlip,false,2.894971625607907e-168
alpha,1,1.5344282887853244e-264
beta,0.9,1.5344282887853244e-264
expPragFlip,true,1.5344282887853244e-264
alpha,1,2.911928412335344e-170
beta,0.8,2.911928412335344e-170
expPragFlip,false,2.911928412335344e-170
alpha,1,7.708976013186386e-265
beta,0.8,7.708976013186386e-265
expPragFlip,true,7.708976013186386e-265
alpha,1,1.7399469284764803e-172
beta,0.7,1.7399469284764803e-172
expPragFlip,false,1.7399469284764803e-172
alpha,1,3.861723756558583e-265
beta,0.7,3.861723756558583e-265
expPragFlip,true,3.861723756558583e-265
alpha,1,6.148404567548337e-175
beta,0.6,6.148404567548337e-175
expPragFlip,false,6.148404567548337e-175
alpha,1,1.9290321664441564e-265
beta,0.6,1.9290321664441564e-265
expPragFlip,true,1.9290321664441564e-265
alpha,1,1.2731984071010218e-177
beta,0.5,1.2731984071010218e-177
expPragFlip,false,1.2731984071010218e-177
alpha,1,9.60973466455627e-266
beta,0.5,9.60973466455627e-266
expPragFlip,true,9.60973466455627e-266
alpha,1,1.523949388408822e-180
beta,0.4,1.523949388408822e-180
expPragFlip,false,1.523949388408822e-180
alpha,1,4.774604799688597e-266
beta,0.4,4.774604799688597e-266
expPragFlip,true,4.774604799688597e-266
alpha,1,1.035014608858644e-183
beta,0.3,1.035014608858644e-183
expPragFlip,false,1.035014608858644e-183
alpha,1,2.366238607008343e-266
beta,0.3,2.366238607008343e-266
expPragFlip,true,2.366238607008343e-266
alpha,1,3.8954731308315573e-187
beta,0.2,3.8954731308315573e-187
expPragFlip,false,3.8954731308315573e-187
alpha,1,1.1698122803442024e-266
beta,0.2,1.1698122803442024e-266
expPragFlip,true,1.1698122803442024e-266
alpha,1,7.89015366288474e-191
beta,0.1,7.89015366288474e-191
expPragFlip,false,7.89015366288474e-191
alpha,1,5.769687468022699e-267
beta,0.1,5.769687468022699e-267
expPragFlip,true,5.769687468022699e-267
alpha,1,8.298388365499395e-195
beta,0,8.298388365499395e-195
expPragFlip,false,8.298388365499395e-195
alpha,1,2.839286808343806e-267
beta,0,2.839286808343806e-267
expPragFlip,true,2.839286808343806e-267
alpha,0.5,5.489773244402468e-217
beta,1,5.489773244402468e-217
expPragFlip,false,5.489773244402468e-217
alpha,0.5,4.688605063423493e-276
beta,1,4.688605063423493e-276
expPragFlip,true,4.688605063423493e-276
alpha,0.5,2.0527260701444854e-218
beta,0.9,2.0527260701444854e-218
expPragFlip,false,2.0527260701444854e-218
alpha,0.5,4.343097732462427e-276
beta,0.9,4.343097732462427e-276
expPragFlip,true,4.343097732462427e-276
alpha,0.5,6.674720584261538e-220
beta,0.8,6.674720584261538e-220
expPragFlip,false,6.674720584261538e-220
alpha,0.5,4.023092170228808e-276
beta,0.8,4.023092170228808e-276
expPragFlip,true,4.023092170228808e-276
alpha,0.5,1.8831160589083418e-221
beta,0.7,1.8831160589083418e-221
expPragFlip,false,1.8831160589083418e-221
alpha,0.5,3.72670522565029e-276
beta,0.7,3.72670522565029e-276
expPragFlip,true,3.72670522565029e-276
alpha,0.5,4.5976791691075216e-223
beta,0.6,4.5976791691075216e-223
expPragFlip,false,4.5976791691075216e-223
alpha,0.5,3.4521927139279828e-276
beta,0.6,3.4521927139279828e-276
expPragFlip,true,3.4521927139279828e-276
alpha,0.5,9.686067236908993e-225
beta,0.5,9.686067236908993e-225
expPragFlip,false,9.686067236908993e-225
alpha,0.5,3.1979391800919733e-276
beta,0.5,3.1979391800919733e-276
expPragFlip,true,3.1979391800919733e-276
alpha,0.5,1.7550133495817592e-226
beta,0.4,1.7550133495817592e-226
expPragFlip,false,1.7550133495817592e-226
alpha,0.5,2.9624484143514154e-276
beta,0.4,2.9624484143514154e-276
expPragFlip,true,2.9624484143514154e-276
alpha,0.5,2.7249169490547014e-228
beta,0.3,2.7249169490547014e-228
expPragFlip,false,2.7249169490547014e-228
alpha,0.5,2.744334664265377e-276
beta,0.3,2.744334664265377e-276
expPragFlip,true,2.744334664265377e-276
alpha,0.5,3.6108599368157335e-230
beta,0.2,3.6108599368157335e-230
expPragFlip,false,3.6108599368157335e-230
alpha,0.5,2.542314492747326e-276
beta,0.2,2.542314492747326e-276
expPragFlip,true,2.542314492747326e-276
alpha,0.5,4.065501416662004e-232
beta,0.1,4.065501416662004e-232
expPragFlip,false,4.065501416662004e-232
alpha,0.5,2.3551992346059616e-276
beta,0.1,2.3551992346059616e-276
expPragFlip,true,2.3551992346059616e-276
alpha,0.5,3.8701538085992433e-234
beta,0,3.8701538085992433e-234
expPragFlip,false,3.8701538085992433e-234
alpha,0.5,2.181888007822638e-276
beta,0,2.181888007822638e-276
expPragFlip,true,2.181888007822638e-276
alpha,0,1.727734011860124e-277
beta,1,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,1,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.9,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.9,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.8,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.8,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.7,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.7,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.6,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.6,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.5,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.5,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.4,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.4,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.3,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.3,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.2,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.2,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.1,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0.1,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0,1.727734011860124e-277
expPragFlip,false,1.727734011860124e-277
alpha,0,1.727734011860124e-277
beta,0,1.727734011860124e-277
expPragFlip,true,1.727734011860124e-277
