alpha,beta,modelType,logLikelihood,posteriorProb
14.1,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
14.1,0,A0_emp,-1231.0293926744637,-638.8787011136744
14,1,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
14,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
14,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.9,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.8,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.7,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.6,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.5,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.4,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.3,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.2,0,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,1,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13.1,0,A0_emp,-1231.0293926744637,-638.8787011136744
13,1,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
13,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
13,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.9,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.8,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.7,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.6,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.5,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.4,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.3,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.2,0,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,1,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12.1,0,A0_emp,-1231.0293926744637,-638.8787011136744
12,1,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
12,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
12,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.9,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.8,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.7,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.6,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.5,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.4,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.3,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.2,0,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,1,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11.1,0,A0_emp,-1231.0293926744637,-638.8787011136744
11,1,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
11,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
11,0,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,1,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
10.9,0,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,1,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
10.8,0,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,1,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
10.7,0,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,1,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
10.6,0,A0_emp,-1231.0293926744637,-638.8787011136744
10.5,1,A0_emp,-1231.0293926744637,-638.8787011136744
