parameter,value,MCMCprob
beta,0.4,1.347925219974652e-44
expPragFlip,false,1.347925219974652e-44
alpha,18.5,2.407820587750618e-271
beta,0.4,2.407820587750618e-271
expPragFlip,true,2.407820587750618e-271
alpha,18.5,3.787554490862593e-39
beta,0.35,3.787554490862593e-39
expPragFlip,false,3.787554490862593e-39
alpha,18.5,9.172078609142126e-289
beta,0.35,9.172078609142126e-289
expPragFlip,true,9.172078609142126e-289
alpha,18.5,2.3434282932710052e-34
beta,0.3,2.3434282932710052e-34
expPragFlip,false,2.3434282932710052e-34
alpha,18.5,6.8014339221027804e-301
beta,0.3,6.8014339221027804e-301
expPragFlip,true,6.8014339221027804e-301
alpha,18.5,2.3522606355286016e-30
beta,0.25,2.3522606355286016e-30
expPragFlip,false,2.3522606355286016e-30
alpha,18.5,4.254540173770073e-308
beta,0.25,4.254540173770073e-308
expPragFlip,true,4.254540173770073e-308
alpha,18.5,2.370272632250538e-27
beta,0.2,2.370272632250538e-27
expPragFlip,false,2.370272632250538e-27
alpha,18.5,0
beta,0.2,0
expPragFlip,true,0
alpha,18.5,1.1873933209424697e-25
beta,0.15,1.1873933209424697e-25
expPragFlip,false,1.1873933209424697e-25
alpha,18.5,0
beta,0.15,0
expPragFlip,true,0
alpha,18.5,1.1574888428013396e-25
beta,0.1,1.1574888428013396e-25
expPragFlip,false,1.1574888428013396e-25
alpha,18.5,0
beta,0.1,0
expPragFlip,true,0
alpha,18.5,7.413000609184677e-28
beta,0.05,7.413000609184677e-28
expPragFlip,false,7.413000609184677e-28
alpha,18.5,3.0035735190653884e-308
beta,0.05,3.0035735190653884e-308
expPragFlip,true,3.0035735190653884e-308
alpha,18.5,1.149070956325101e-32
beta,0,1.149070956325101e-32
expPragFlip,false,1.149070956325101e-32
alpha,18.5,0
beta,0,0
expPragFlip,true,0
alpha,18.25,1.7250767906277235e-156
beta,1,1.7250767906277235e-156
expPragFlip,false,1.7250767906277235e-156
alpha,18.25,0
beta,1,0
expPragFlip,true,0
alpha,18.25,2.4157569593730984e-142
beta,0.95,2.4157569593730984e-142
expPragFlip,false,2.4157569593730984e-142
alpha,18.25,6.848413755814675e-305
beta,0.95,6.848413755814675e-305
expPragFlip,true,6.848413755814675e-305
alpha,18.25,2.2609065197141878e-129
beta,0.9,2.2609065197141878e-129
expPragFlip,false,2.2609065197141878e-129
alpha,18.25,2.630597333857692e-288
beta,0.9,2.630597333857692e-288
expPragFlip,true,2.630597333857692e-288
alpha,18.25,1.779016027362548e-117
beta,0.85,1.779016027362548e-117
expPragFlip,false,1.779016027362548e-117
alpha,18.25,1.1110641887211746e-270
beta,0.85,1.1110641887211746e-270
expPragFlip,true,1.1110641887211746e-270
alpha,18.25,1.5546389368542555e-106
beta,0.8,1.5546389368542555e-106
expPragFlip,false,1.5546389368542555e-106
alpha,18.25,6.403039559678204e-250
beta,0.8,6.403039559678204e-250
expPragFlip,true,6.403039559678204e-250
alpha,18.25,1.9751008768532207e-96
beta,0.75,1.9751008768532207e-96
expPragFlip,false,1.9751008768532207e-96
alpha,18.25,1.143469687727961e-229
beta,0.75,1.143469687727961e-229
expPragFlip,true,1.143469687727961e-229
alpha,18.25,4.587258358670683e-87
beta,0.7,4.587258358670683e-87
expPragFlip,false,4.587258358670683e-87
alpha,18.25,9.716620244789489e-222
beta,0.7,9.716620244789489e-222
expPragFlip,true,9.716620244789489e-222
alpha,18.25,2.333651994810443e-78
beta,0.65,2.333651994810443e-78
expPragFlip,false,2.333651994810443e-78
alpha,18.25,2.241520690835937e-223
beta,0.65,2.241520690835937e-223
expPragFlip,true,2.241520690835937e-223
alpha,18.25,2.97789640532144e-70
beta,0.6,2.97789640532144e-70
expPragFlip,false,2.97789640532144e-70
alpha,18.25,2.3959859278126618e-230
beta,0.6,2.3959859278126618e-230
expPragFlip,true,2.3959859278126618e-230
alpha,18.25,1.0486206099806322e-62
beta,0.55,1.0486206099806322e-62
expPragFlip,false,1.0486206099806322e-62
alpha,18.25,5.087132908313448e-237
beta,0.55,5.087132908313448e-237
expPragFlip,true,5.087132908313448e-237
alpha,18.25,1.0796015868690753e-55
beta,0.5,1.0796015868690753e-55
expPragFlip,false,1.0796015868690753e-55
alpha,18.25,2.9740501762573327e-241
beta,0.5,2.9740501762573327e-241
expPragFlip,true,2.9740501762573327e-241
alpha,18.25,3.3088939575070527e-49
beta,0.45,3.3088939575070527e-49
expPragFlip,false,3.3088939575070527e-49
alpha,18.25,3.249593633924047e-247
beta,0.45,3.249593633924047e-247
expPragFlip,true,3.249593633924047e-247
alpha,18.25,2.930835103498474e-43
beta,0.4,2.930835103498474e-43
expPragFlip,false,2.930835103498474e-43
alpha,18.25,2.02179526806087e-264
beta,0.4,2.02179526806087e-264
expPragFlip,true,2.02179526806087e-264
alpha,18.25,6.837849176399872e-38
beta,0.35,6.837849176399872e-38
expPragFlip,false,6.837849176399872e-38
alpha,18.25,1.4253961077972857e-281
beta,0.35,1.4253961077972857e-281
expPragFlip,true,1.4253961077972857e-281
alpha,18.25,3.50788096331952e-33
beta,0.3,3.50788096331952e-33
expPragFlip,false,3.50788096331952e-33
alpha,18.25,1.2250983999695677e-293
beta,0.3,1.2250983999695677e-293
expPragFlip,true,1.2250983999695677e-293
alpha,18.25,2.918115296838494e-29
beta,0.25,2.918115296838494e-29
expPragFlip,false,2.918115296838494e-29
alpha,18.25,6.805770247563918e-301
beta,0.25,6.805770247563918e-301
expPragFlip,true,6.805770247563918e-301
alpha,18.25,2.448708783919802e-26
beta,0.2,2.448708783919802e-26
expPragFlip,false,2.448708783919802e-26
alpha,18.25,3.435539041664035e-304
beta,0.2,3.435539041664035e-304
expPragFlip,true,3.435539041664035e-304
alpha,18.25,1.04043147984021e-24
beta,0.15,1.04043147984021e-24
expPragFlip,false,1.04043147984021e-24
alpha,18.25,2.2822393822385288e-304
beta,0.15,2.2822393822385288e-304
expPragFlip,true,2.2822393822385288e-304
alpha,18.25,8.988862264955532e-25
beta,0.1,8.988862264955532e-25
expPragFlip,false,8.988862264955532e-25
alpha,18.25,1.2649889682245472e-302
beta,0.1,1.2649889682245472e-302
expPragFlip,true,1.2649889682245472e-302
alpha,18.25,5.5345142284613104e-27
beta,0.05,5.5345142284613104e-27
expPragFlip,false,5.5345142284613104e-27
alpha,18.25,5.935614689057314e-302
beta,0.05,5.935614689057314e-302
expPragFlip,true,5.935614689057314e-302
alpha,18.25,9.294261404217833e-32
beta,0,9.294261404217833e-32
expPragFlip,false,9.294261404217833e-32
alpha,18.25,0
beta,0,0
expPragFlip,true,0
alpha,18,6.877303250805536e-154
beta,1,6.877303250805536e-154
expPragFlip,false,6.877303250805536e-154
alpha,18,0
beta,1,0
expPragFlip,true,0
alpha,18,6.494264278313917e-140
beta,0.95,6.494264278313917e-140
expPragFlip,false,6.494264278313917e-140
alpha,18,7.107930737582167e-297
beta,0.95,7.107930737582167e-297
expPragFlip,true,7.107930737582167e-297
alpha,18,4.321876339196743e-127
beta,0.9,4.321876339196743e-127
expPragFlip,false,4.321876339196743e-127
alpha,18,1.8454523382886936e-280
beta,0.9,1.8454523382886936e-280
expPragFlip,true,1.8454523382886936e-280
alpha,18,2.5244152932533475e-115
beta,0.85,2.5244152932533475e-115
expPragFlip,false,2.5244152932533475e-115
alpha,18,4.1848027451171094e-263
beta,0.85,4.1848027451171094e-263
expPragFlip,true,4.1848027451171094e-263
alpha,18,1.6908101698201496e-104
beta,0.8,1.6908101698201496e-104
expPragFlip,false,1.6908101698201496e-104
alpha,18,7.413560563378683e-243
beta,0.8,7.413560563378683e-243
expPragFlip,true,7.413560563378683e-243
alpha,18,1.6847226249122008e-94
beta,0.75,1.6847226249122008e-94
expPragFlip,false,1.6847226249122008e-94
alpha,18,2.4708618476880223e-223
beta,0.75,2.4708618476880223e-223
expPragFlip,true,2.4708618476880223e-223
alpha,18,3.120651446554173e-85
beta,0.7,3.120651446554173e-85
expPragFlip,false,3.120651446554173e-85
alpha,18,9.688976411767293e-216
beta,0.7,9.688976411767293e-216
expPragFlip,true,9.688976411767293e-216
alpha,18,1.282267430215218e-76
beta,0.65,1.282267430215218e-76
expPragFlip,false,1.282267430215218e-76
alpha,18,1.6894820049611559e-217
beta,0.65,1.6894820049611559e-217
expPragFlip,true,1.6894820049611559e-217
alpha,18,1.3346467502372818e-68
beta,0.6,1.3346467502372818e-68
expPragFlip,false,1.3346467502372818e-68
alpha,18,2.609243823264105e-224
beta,0.6,2.609243823264105e-224
expPragFlip,true,2.609243823264105e-224
alpha,18,3.862566528386051e-61
beta,0.55,3.862566528386051e-61
expPragFlip,false,3.862566528386051e-61
alpha,18,7.399049804670967e-231
beta,0.55,7.399049804670967e-231
expPragFlip,true,7.399049804670967e-231
alpha,18,3.286364358986261e-54
beta,0.5,3.286364358986261e-54
expPragFlip,false,3.286364358986261e-54
alpha,18,4.3935725341393334e-235
beta,0.5,4.3935725341393334e-235
expPragFlip,true,4.3935725341393334e-235
alpha,18,8.352880079384358e-48
beta,0.45,8.352880079384358e-48
expPragFlip,false,8.352880079384358e-48
alpha,18,6.630696057467882e-241
beta,0.45,6.630696057467882e-241
expPragFlip,true,6.630696057467882e-241
alpha,18,6.144249281915998e-42
beta,0.4,6.144249281915998e-42
expPragFlip,false,6.144249281915998e-42
alpha,18,1.6051362275302068e-257
beta,0.4,1.6051362275302068e-257
expPragFlip,true,1.6051362275302068e-257
alpha,18,1.1900235401429352e-36
beta,0.35,1.1900235401429352e-36
expPragFlip,false,1.1900235401429352e-36
alpha,18,2.134408388734298e-274
beta,0.35,2.134408388734298e-274
expPragFlip,true,2.134408388734298e-274
alpha,18,5.061001742472823e-32
beta,0.3,5.061001742472823e-32
expPragFlip,false,5.061001742472823e-32
alpha,18,2.1551310565733253e-286
beta,0.3,2.1551310565733253e-286
expPragFlip,true,2.1551310565733253e-286
alpha,18,3.4891049836566645e-28
beta,0.25,3.4891049836566645e-28
expPragFlip,false,3.4891049836566645e-28
alpha,18,1.0741540630225674e-293
beta,0.25,1.0741540630225674e-293
expPragFlip,true,1.0741540630225674e-293
alpha,18,2.4391728408927374e-25
beta,0.2,2.4391728408927374e-25
expPragFlip,false,2.4391728408927374e-25
alpha,18,4.0939956286563196e-297
beta,0.2,4.0939956286563196e-297
expPragFlip,true,4.0939956286563196e-297
alpha,18,8.79896809797242e-24
beta,0.15,8.79896809797242e-24
expPragFlip,false,8.79896809797242e-24
alpha,18,1.7631017162241462e-297
beta,0.15,1.7631017162241462e-297
expPragFlip,true,1.7631017162241462e-297
alpha,18,6.747422978254682e-24
beta,0.1,6.747422978254682e-24
expPragFlip,false,6.747422978254682e-24
alpha,18,5.276399966541389e-296
beta,0.1,5.276399966541389e-296
expPragFlip,true,5.276399966541389e-296
alpha,18,3.9991559576503085e-26
beta,0.05,3.9991559576503085e-26
expPragFlip,false,3.9991559576503085e-26
alpha,18,1.1924631697491012e-295
beta,0.05,1.1924631697491012e-295
expPragFlip,true,1.1924631697491012e-295
alpha,18,7.276039834281628e-31
beta,0,7.276039834281628e-31
expPragFlip,false,7.276039834281628e-31
alpha,18,8.141670072785609e-304
beta,0,8.141670072785609e-304
expPragFlip,true,8.141670072785609e-304
alpha,17.75,2.6413583322867706e-151
beta,1,2.6413583322867706e-151
expPragFlip,false,2.6413583322867706e-151
alpha,17.75,2.6596225482864584e-307
beta,1,2.6596225482864584e-307
expPragFlip,true,2.6596225482864584e-307
alpha,17.75,1.6815849818189316e-137
beta,0.95,1.6815849818189316e-137
expPragFlip,false,1.6815849818189316e-137
alpha,17.75,6.665053176088466e-289
beta,0.95,6.665053176088466e-289
expPragFlip,true,6.665053176088466e-289
alpha,17.75,7.953297611719846e-125
beta,0.9,7.953297611719846e-125
expPragFlip,false,7.953297611719846e-125
alpha,17.75,1.1513788903960342e-272
beta,0.9,1.1513788903960342e-272
expPragFlip,true,1.1513788903960342e-272
alpha,17.75,3.4465719618388136e-113
beta,0.85,3.4465719618388136e-113
expPragFlip,false,3.4465719618388136e-113
alpha,17.75,1.3797301231239666e-255
beta,0.85,1.3797301231239666e-255
expPragFlip,true,1.3797301231239666e-255
alpha,17.75,1.768679059739324e-102
beta,0.8,1.768679059739324e-102
expPragFlip,false,1.768679059739324e-102
alpha,17.75,7.4253066882185074e-236
beta,0.8,7.4253066882185074e-236
expPragFlip,true,7.4253066882185074e-236
alpha,17.75,1.3820049193632771e-92
beta,0.75,1.3820049193632771e-92
expPragFlip,false,1.3820049193632771e-92
alpha,17.75,4.682037702720314e-217
beta,0.75,4.682037702720314e-217
expPragFlip,true,4.682037702720314e-217
alpha,17.75,2.0418372380475062e-83
beta,0.7,2.0418372380475062e-83
expPragFlip,false,2.0418372380475062e-83
alpha,17.75,8.634630225618749e-210
beta,0.7,8.634630225618749e-210
expPragFlip,true,8.634630225618749e-210
alpha,17.75,6.777921935524906e-75
beta,0.65,6.777921935524906e-75
expPragFlip,false,6.777921935524906e-75
alpha,17.75,1.1978913516315346e-211
beta,0.65,1.1978913516315346e-211
expPragFlip,true,1.1978913516315346e-211
alpha,17.75,5.7557618070504416e-67
beta,0.6,5.7557618070504416e-67
expPragFlip,false,5.7557618070504416e-67
alpha,17.75,2.703898760323701e-218
beta,0.6,2.703898760323701e-218
expPragFlip,true,2.703898760323701e-218
alpha,17.75,1.3693067884879942e-59
beta,0.55,1.3693067884879942e-59
expPragFlip,false,1.3693067884879942e-59
alpha,17.75,1.0308147890679858e-224
beta,0.55,1.0308147890679858e-224
expPragFlip,true,1.0308147890679858e-224
alpha,17.75,9.629077122630154e-53
beta,0.5,9.629077122630154e-53
expPragFlip,false,9.629077122630154e-53
alpha,17.75,6.2670884663640405e-229
beta,0.5,6.2670884663640405e-229
expPragFlip,true,6.2670884663640405e-229
alpha,17.75,2.029576391561478e-46
beta,0.45,2.029576391561478e-46
expPragFlip,false,2.029576391561478e-46
alpha,17.75,1.28885294393675e-234
beta,0.45,1.28885294393675e-234
expPragFlip,true,1.28885294393675e-234
alpha,17.75,1.2396775464050065e-40
beta,0.4,1.2396775464050065e-40
expPragFlip,false,1.2396775464050065e-40
alpha,17.75,1.2025871829370291e-250
beta,0.4,1.2025871829370291e-250
expPragFlip,true,1.2025871829370291e-250
alpha,17.75,1.992799594553103e-35
beta,0.35,1.992799594553103e-35
expPragFlip,false,1.992799594553103e-35
alpha,17.75,3.0752780109804944e-267
beta,0.35,3.0752780109804944e-267
expPragFlip,true,3.0752780109804944e-267
alpha,17.75,7.02447607873449e-31
beta,0.3,7.02447607873449e-31
expPragFlip,false,7.02447607873449e-31
alpha,17.75,3.699000633459282e-279
beta,0.3,3.699000633459282e-279
expPragFlip,true,3.699000633459282e-279
alpha,17.75,4.0133302399428435e-27
beta,0.25,4.0133302399428435e-27
expPragFlip,false,4.0133302399428435e-27
alpha,17.75,1.6718261940116088e-286
beta,0.25,1.6718261940116088e-286
expPragFlip,true,1.6718261940116088e-286
alpha,17.75,2.3383152630287075e-24
beta,0.2,2.3383152630287075e-24
expPragFlip,false,2.3383152630287075e-24
alpha,17.75,4.845878721251948e-290
beta,0.2,4.845878721251948e-290
expPragFlip,true,4.845878721251948e-290
alpha,17.75,7.168752279362756e-23
beta,0.15,7.168752279362756e-23
expPragFlip,false,7.168752279362756e-23
alpha,17.75,1.3583906720174215e-290
beta,0.15,1.3583906720174215e-290
expPragFlip,true,1.3583906720174215e-290
alpha,17.75,4.886641646028073e-23
beta,0.1,4.886641646028073e-23
expPragFlip,false,4.886641646028073e-23
alpha,17.75,2.205391394318304e-289
beta,0.1,2.205391394318304e-289
expPragFlip,true,2.205391394318304e-289
alpha,17.75,2.7915461655880423e-25
beta,0.05,2.7915461655880423e-25
expPragFlip,false,2.7915461655880423e-25
alpha,17.75,2.438262039385697e-289
beta,0.05,2.438262039385697e-289
expPragFlip,true,2.438262039385697e-289
alpha,17.75,5.502484740983567e-30
beta,0,5.502484740983567e-30
expPragFlip,false,5.502484740983567e-30
alpha,17.75,1.6109152531104664e-297
beta,0,1.6109152531104664e-297
expPragFlip,true,1.6109152531104664e-297
alpha,17.5,9.758935369283969e-149
beta,1,9.758935369283969e-149
expPragFlip,false,9.758935369283969e-149
alpha,17.5,4.0105345602691066e-299
beta,1,4.0105345602691066e-299
expPragFlip,true,4.0105345602691066e-299
alpha,17.5,4.1877483201995573e-135
beta,0.95,4.1877483201995573e-135
expPragFlip,false,4.1877483201995573e-135
alpha,17.5,5.619393136729627e-281
beta,0.95,5.619393136729627e-281
expPragFlip,true,5.619393136729627e-281
alpha,17.5,1.406886809026288e-122
beta,0.9,1.406886809026288e-122
expPragFlip,false,1.406886809026288e-122
alpha,17.5,6.358420298748031e-265
beta,0.9,6.358420298748031e-265
expPragFlip,true,6.358420298748031e-265
alpha,17.5,4.520612991818711e-111
beta,0.85,4.520612991818711e-111
expPragFlip,false,4.520612991818711e-111
alpha,17.5,3.96326963357974e-248
beta,0.85,3.96326963357974e-248
expPragFlip,true,3.96326963357974e-248
alpha,17.5,1.776688595067326e-100
beta,0.8,1.776688595067326e-100
expPragFlip,false,1.776688595067326e-100
alpha,17.5,6.409015898512995e-229
beta,0.8,6.409015898512995e-229
expPragFlip,true,6.409015898512995e-229
alpha,17.5,1.0885071500380658e-90
beta,0.75,1.0885071500380658e-90
expPragFlip,false,1.0885071500380658e-90
alpha,17.5,7.767536749335997e-211
beta,0.75,7.767536749335997e-211
expPragFlip,true,7.767536749335997e-211
alpha,17.5,1.2827982457668216e-81
beta,0.7,1.2827982457668216e-81
expPragFlip,false,1.2827982457668216e-81
alpha,17.5,6.880506082576138e-204
beta,0.7,6.880506082576138e-204
expPragFlip,true,6.880506082576138e-204
alpha,17.5,3.4407046537698036e-73
beta,0.65,3.4407046537698036e-73
expPragFlip,false,3.4407046537698036e-73
alpha,17.5,7.98038614878151e-206
beta,0.65,7.98038614878151e-206
expPragFlip,true,7.98038614878151e-206
alpha,17.5,2.384278544410587e-65
beta,0.6,2.384278544410587e-65
expPragFlip,false,2.384278544410587e-65
alpha,17.5,2.6623462499123977e-212
beta,0.6,2.6623462499123977e-212
expPragFlip,true,2.6623462499123977e-212
alpha,17.5,4.6634946455619885e-58
beta,0.55,4.6634946455619885e-58
expPragFlip,false,4.6634946455619885e-58
alpha,17.5,1.3740242610688038e-218
beta,0.55,1.3740242610688038e-218
expPragFlip,true,1.3740242610688038e-218
alpha,17.5,2.7106274692389184e-51
beta,0.5,2.7106274692389184e-51
expPragFlip,false,2.7106274692389184e-51
alpha,17.5,8.625729683019197e-223
beta,0.5,8.625729683019197e-223
expPragFlip,true,8.625729683019197e-223
alpha,17.5,4.7377341653294163e-45
beta,0.45,4.7377341653294163e-45
expPragFlip,false,4.7377341653294163e-45
alpha,17.5,2.3870308028017074e-228
beta,0.45,2.3870308028017074e-228
expPragFlip,true,2.3870308028017074e-228
alpha,17.5,2.402555754044788e-39
beta,0.4,2.402555754044788e-39
expPragFlip,false,2.402555754044788e-39
alpha,17.5,8.485614935008163e-244
beta,0.4,8.485614935008163e-244
expPragFlip,true,8.485614935008163e-244
alpha,17.5,3.204725840713485e-34
beta,0.35,3.204725840713485e-34
expPragFlip,false,3.204725840713485e-34
alpha,17.5,4.257048362302848e-260
beta,0.35,4.257048362302848e-260
expPragFlip,true,4.257048362302848e-260
alpha,17.5,9.360825267221276e-30
beta,0.3,9.360825267221276e-30
expPragFlip,false,9.360825267221276e-30
alpha,17.5,6.188087828160336e-272
beta,0.3,6.188087828160336e-272
expPragFlip,true,6.188087828160336e-272
alpha,17.5,4.4320907268787726e-26
beta,0.25,4.4320907268787726e-26
expPragFlip,false,4.4320907268787726e-26
alpha,17.5,2.5644778597420804e-279
beta,0.25,2.5644778597420804e-279
expPragFlip,true,2.5644778597420804e-279
alpha,17.5,2.153056343917526e-23
beta,0.2,2.153056343917526e-23
expPragFlip,false,2.153056343917526e-23
alpha,17.5,5.695838814586467e-283
beta,0.2,5.695838814586467e-283
expPragFlip,true,5.695838814586467e-283
alpha,17.5,5.615530018553977e-22
beta,0.15,5.615530018553977e-22
expPragFlip,false,5.615530018553977e-22
alpha,17.5,1.0437538475346593e-283
beta,0.15,1.0437538475346593e-283
expPragFlip,true,1.0437538475346593e-283
alpha,17.5,3.407713896184664e-22
beta,0.1,3.407713896184664e-22
expPragFlip,false,3.407713896184664e-22
alpha,17.5,9.241218123966713e-283
beta,0.1,9.241218123966713e-283
expPragFlip,true,9.241218123966713e-283
alpha,17.5,1.878621083739874e-24
beta,0.05,1.878621083739874e-24
expPragFlip,false,1.878621083739874e-24
alpha,17.5,5.08015717430389e-283
beta,0.05,5.08015717430389e-283
expPragFlip,true,5.08015717430389e-283
alpha,17.5,4.011653443644684e-29
beta,0,4.011653443644684e-29
expPragFlip,false,4.011653443644684e-29
alpha,17.5,3.3031415334512686e-291
beta,0,3.3031415334512686e-291
expPragFlip,true,3.3031415334512686e-291
alpha,17.25,3.4631949105543873e-146
beta,1,3.4631949105543873e-146
expPragFlip,false,3.4631949105543873e-146
alpha,17.25,5.422510272586832e-291
beta,1,5.422510272586832e-291
expPragFlip,true,5.422510272586832e-291
alpha,17.25,1.001479356853257e-132
beta,0.95,1.001479356853257e-132
expPragFlip,false,1.001479356853257e-132
alpha,17.25,4.238521512550066e-273
beta,0.95,4.238521512550066e-273
expPragFlip,true,4.238521512550066e-273
alpha,17.25,2.3884993207874074e-120
beta,0.9,2.3884993207874074e-120
