parameter,item1,item2,value,alpha,beta,expPragFlip,prob,MCMCprob
dalmatian,branching,animals,dalmatian,5.25,0.5,pragmatic,0.9407581631692318,6.961171970775809e-13
dalmatian,branching,animals,animal,5.25,0.5,pragmatic,0.014167006636473774,6.961171970775809e-13
poodle,branching,animals,pet,5.25,0.5,pragmatic,0.13191378119193506,6.961171970775809e-13
poodle,branching,animals,dog,5.25,0.5,pragmatic,0.7634644068972692,6.961171970775809e-13
poodle,branching,animals,dalmatian,5.25,0.5,pragmatic,0.037063285121185986,6.961171970775809e-13
poodle,branching,animals,animal,5.25,0.5,pragmatic,0.0675585267896096,6.961171970775809e-13
siamese cat,branching,animals,pet,5.25,0.5,pragmatic,0.7351737381207498,6.961171970775809e-13
siamese cat,branching,animals,dog,5.25,0.5,pragmatic,0.052984760040668724,6.961171970775809e-13
siamese cat,branching,animals,dalmatian,5.25,0.5,pragmatic,0.04600723749045057,6.961171970775809e-13
siamese cat,branching,animals,animal,5.25,0.5,pragmatic,0.16583426434813084,6.961171970775809e-13
whale,branching,animals,pet,5.25,0.5,pragmatic,0.08107599518615963,6.961171970775809e-13
whale,branching,animals,dog,5.25,0.5,pragmatic,0.09775943792678644,6.961171970775809e-13
whale,branching,animals,dalmatian,5.25,0.5,pragmatic,0.07393320990827003,6.961171970775809e-13
whale,branching,animals,animal,5.25,0.5,pragmatic,0.747231356978784,6.961171970775809e-13
cottage,branching,places,place,5.25,0.5,pragmatic,0.01812804587670095,6.961171970775809e-13
cottage,branching,places,mansion,5.25,0.5,pragmatic,0.011613267018750642,6.961171970775809e-13
cottage,branching,places,house,5.25,0.5,pragmatic,0.9544127878665133,6.961171970775809e-13
cottage,branching,places,building,5.25,0.5,pragmatic,0.01584589923803545,6.961171970775809e-13
mansion,branching,places,place,5.25,0.5,pragmatic,0.010635694357373021,6.961171970775809e-13
mansion,branching,places,mansion,5.25,0.5,pragmatic,0.9688465877350828,6.961171970775809e-13
mansion,branching,places,house,5.25,0.5,pragmatic,0.010647966576994591,6.961171970775809e-13
mansion,branching,places,building,5.25,0.5,pragmatic,0.009869751330549972,6.961171970775809e-13
office,branching,places,place,5.25,0.5,pragmatic,0.030607353822146258,6.961171970775809e-13
office,branching,places,mansion,5.25,0.5,pragmatic,0.014193589333879004,6.961171970775809e-13
office,branching,places,house,5.25,0.5,pragmatic,0.014491941464160472,6.961171970775809e-13
office,branching,places,building,5.25,0.5,pragmatic,0.9407071153798147,6.961171970775809e-13
park,branching,places,place,5.25,0.5,pragmatic,0.8951486988538062,6.961171970775809e-13
park,branching,places,mansion,5.25,0.5,pragmatic,0.03307776423612158,6.961171970775809e-13
park,branching,places,house,5.25,0.5,pragmatic,0.03586809477034676,6.961171970775809e-13
park,branching,places,building,5.25,0.5,pragmatic,0.035905442139725456,6.961171970775809e-13
carrot,branching,plants,plant,5.25,0.5,pragmatic,0.01155210664556419,6.961171970775809e-13
carrot,branching,plants,living plant,5.25,0.5,pragmatic,0.011734683638360291,6.961171970775809e-13
carrot,branching,plants,food,5.25,0.5,pragmatic,0.015009428108976526,6.961171970775809e-13
carrot,branching,plants,carrot,5.25,0.5,pragmatic,0.9617037816070994,6.961171970775809e-13
dead flower,branching,plants,plant,5.25,0.5,pragmatic,0.6076987629626026,6.961171970775809e-13
dead flower,branching,plants,living plant,5.25,0.5,pragmatic,0.12883724515071365,6.961171970775809e-13
dead flower,branching,plants,food,5.25,0.5,pragmatic,0.1656992325490214,6.961171970775809e-13
dead flower,branching,plants,carrot,5.25,0.5,pragmatic,0.09776475933766246,6.961171970775809e-13
tomatos,branching,plants,plant,5.25,0.5,pragmatic,0.05008358362388122,6.961171970775809e-13
tomatos,branching,plants,living plant,5.25,0.5,pragmatic,0.17852586603530987,6.961171970775809e-13
tomatos,branching,plants,food,5.25,0.5,pragmatic,0.7469729144818895,6.961171970775809e-13
tomatos,branching,plants,carrot,5.25,0.5,pragmatic,0.024417635858919397,6.961171970775809e-13
sunflower,branching,plants,plant,5.25,0.5,pragmatic,0.37806205063122544,6.961171970775809e-13
sunflower,branching,plants,living plant,5.25,0.5,pragmatic,0.49248619314387515,6.961171970775809e-13
sunflower,branching,plants,food,5.25,0.5,pragmatic,0.07155146452732353,6.961171970775809e-13
sunflower,branching,plants,carrot,5.25,0.5,pragmatic,0.05790029169757649,6.961171970775809e-13
iron skillet,overlapping,artifact,thing,5.25,0.5,pragmatic,0.00794694065367094,6.961171970775809e-13
iron skillet,overlapping,artifact,skillet,5.25,0.5,pragmatic,0.9659585975298385,6.961171970775809e-13
iron skillet,overlapping,artifact,seat,5.25,0.5,pragmatic,0.0074058121958625565,6.961171970775809e-13
iron skillet,overlapping,artifact,metal thing,5.25,0.5,pragmatic,0.018688649620628345,6.961171970775809e-13
metal chair,overlapping,artifact,thing,5.25,0.5,pragmatic,0.03999418567961766,6.961171970775809e-13
metal chair,overlapping,artifact,skillet,5.25,0.5,pragmatic,0.024051585279953516,6.961171970775809e-13
metal chair,overlapping,artifact,seat,5.25,0.5,pragmatic,0.10811939846175306,6.961171970775809e-13
metal chair,overlapping,artifact,metal thing,5.25,0.5,pragmatic,0.827834830578676,6.961171970775809e-13
wooden chair,overlapping,artifact,thing,5.25,0.5,pragmatic,0.03366322457391809,6.961171970775809e-13
wooden chair,overlapping,artifact,skillet,5.25,0.5,pragmatic,0.028120523288202044,6.961171970775809e-13
wooden chair,overlapping,artifact,seat,5.25,0.5,pragmatic,0.9067425833680006,6.961171970775809e-13
wooden chair,overlapping,artifact,metal thing,5.25,0.5,pragmatic,0.03147366876987955,6.961171970775809e-13
wooden ruler,overlapping,artifact,thing,5.25,0.5,pragmatic,0.9495901933982009,6.961171970775809e-13
wooden ruler,overlapping,artifact,skillet,5.25,0.5,pragmatic,0.0155511727776596,6.961171970775809e-13
wooden ruler,overlapping,artifact,seat,5.25,0.5,pragmatic,0.013993567154938916,6.961171970775809e-13
wooden ruler,overlapping,artifact,metal thing,5.25,0.5,pragmatic,0.02086506666920041,6.961171970775809e-13
golden retriever,overlapping,animals,pet,5.25,0.5,pragmatic,0.819208832078445,6.961171970775809e-13
golden retriever,overlapping,animals,lion,5.25,0.5,pragmatic,0.029549978478235813,6.961171970775809e-13
golden retriever,overlapping,animals,cat,5.25,0.5,pragmatic,0.03185666325579536,6.961171970775809e-13
golden retriever,overlapping,animals,animal,5.25,0.5,pragmatic,0.11938452618752364,6.961171970775809e-13
house cat,overlapping,animals,pet,5.25,0.5,pragmatic,0.04465693904760541,6.961171970775809e-13
house cat,overlapping,animals,lion,5.25,0.5,pragmatic,0.01444515007081449,6.961171970775809e-13
house cat,overlapping,animals,cat,5.25,0.5,pragmatic,0.9217798787544227,6.961171970775809e-13
house cat,overlapping,animals,animal,5.25,0.5,pragmatic,0.019118032127157823,6.961171970775809e-13
lion,overlapping,animals,pet,5.25,0.5,pragmatic,0.010565121513257838,6.961171970775809e-13
lion,overlapping,animals,lion,5.25,0.5,pragmatic,0.9653027085001035,6.961171970775809e-13
lion,overlapping,animals,cat,5.25,0.5,pragmatic,0.011306846211658117,6.961171970775809e-13
lion,overlapping,animals,animal,5.25,0.5,pragmatic,0.012825323774980605,6.961171970775809e-13
whale,overlapping,animals,pet,5.25,0.5,pragmatic,0.06132745472275529,6.961171970775809e-13
whale,overlapping,animals,lion,5.25,0.5,pragmatic,0.057526806106103154,6.961171970775809e-13
whale,overlapping,animals,cat,5.25,0.5,pragmatic,0.07139109127306753,6.961171970775809e-13
whale,overlapping,animals,animal,5.25,0.5,pragmatic,0.809754647898074,6.961171970775809e-13
diner,overlapping,places,restaurant,5.25,0.5,pragmatic,0.0396701957639614,6.961171970775809e-13
diner,overlapping,places,place,5.25,0.5,pragmatic,0.011572401178822469,6.961171970775809e-13
diner,overlapping,places,diner,5.25,0.5,pragmatic,0.938126895438784,6.961171970775809e-13
diner,overlapping,places,bar,5.25,0.5,pragmatic,0.0106305076184317,6.961171970775809e-13
dive bar,overlapping,places,restaurant,5.25,0.5,pragmatic,0.15863613201991927,6.961171970775809e-13
dive bar,overlapping,places,place,5.25,0.5,pragmatic,0.2598686067048141,6.961171970775809e-13
dive bar,overlapping,places,diner,5.25,0.5,pragmatic,0.08481531210284525,6.961171970775809e-13
dive bar,overlapping,places,bar,5.25,0.5,pragmatic,0.4966799491724213,6.961171970775809e-13
hotel lobby,overlapping,places,restaurant,5.25,0.5,pragmatic,0.2105647196709422,6.961171970775809e-13
hotel lobby,overlapping,places,place,5.25,0.5,pragmatic,0.05339671138195656,6.961171970775809e-13
hotel lobby,overlapping,places,diner,5.25,0.5,pragmatic,0.03936606954064709,6.961171970775809e-13
hotel lobby,overlapping,places,bar,5.25,0.5,pragmatic,0.696672499406454,6.961171970775809e-13
park,overlapping,places,restaurant,5.25,0.5,pragmatic,0.09964811538507579,6.961171970775809e-13
park,overlapping,places,place,5.25,0.5,pragmatic,0.8222982053519743,6.961171970775809e-13
park,overlapping,places,diner,5.25,0.5,pragmatic,0.042156373597627285,6.961171970775809e-13
park,overlapping,places,bar,5.25,0.5,pragmatic,0.0358973056653228,6.961171970775809e-13
carrots,overlapping,plants,plant,5.25,0.5,pragmatic,0.010836834362619119,6.961171970775809e-13
carrots,overlapping,plants,leaves,5.25,0.5,pragmatic,0.010555105243350621,6.961171970775809e-13
carrots,overlapping,plants,food,5.25,0.5,pragmatic,0.061283488200586156,6.961171970775809e-13
carrots,overlapping,plants,carrots,5.25,0.5,pragmatic,0.9173245721934439,6.961171970775809e-13
lettuce,overlapping,plants,plant,5.25,0.5,pragmatic,0.14949121520986888,6.961171970775809e-13
lettuce,overlapping,plants,leaves,5.25,0.5,pragmatic,0.2589421155100815,6.961171970775809e-13
lettuce,overlapping,plants,food,5.25,0.5,pragmatic,0.5304027278956059,6.961171970775809e-13
lettuce,overlapping,plants,carrots,5.25,0.5,pragmatic,0.061163941384443976,6.961171970775809e-13
oak,overlapping,plants,plant,5.25,0.5,pragmatic,0.07541832785887881,6.961171970775809e-13
oak,overlapping,plants,leaves,5.25,0.5,pragmatic,0.8541569390267326,6.961171970775809e-13
oak,overlapping,plants,food,5.25,0.5,pragmatic,0.03636375813936662,6.961171970775809e-13
oak,overlapping,plants,carrots,5.25,0.5,pragmatic,0.03406097497502192,6.961171970775809e-13
flower,overlapping,plants,plant,5.25,0.5,pragmatic,0.8199187879751568,6.961171970775809e-13
flower,overlapping,plants,leaves,5.25,0.5,pragmatic,0.04291043447643531,6.961171970775809e-13
flower,overlapping,plants,food,5.25,0.5,pragmatic,0.08475159074640456,6.961171970775809e-13
flower,overlapping,plants,carrots,5.25,0.5,pragmatic,0.05241918680200304,6.961171970775809e-13
iron skillet,equivocal,artifact,seat,5.25,0.5,pragmatic,0.10676041799557959,6.961171970775809e-13
iron skillet,equivocal,artifact,metal thing,5.25,0.5,pragmatic,0.8932395820044207,6.961171970775809e-13
metal chair,equivocal,artifact,seat,5.25,0.5,pragmatic,0.42465873890429245,6.961171970775809e-13
metal chair,equivocal,artifact,metal thing,5.25,0.5,pragmatic,0.5753412610957075,6.961171970775809e-13
metal stool,equivocal,artifact,seat,5.25,0.5,pragmatic,0.42340282797179957,6.961171970775809e-13
metal stool,equivocal,artifact,metal thing,5.25,0.5,pragmatic,0.5765971720282004,6.961171970775809e-13
wooden chair,equivocal,artifact,seat,5.25,0.5,pragmatic,0.9391615157883992,6.961171970775809e-13
wooden chair,equivocal,artifact,metal thing,5.25,0.5,pragmatic,0.06083848421160091,6.961171970775809e-13
angler fish,equivocal,animals,pet,5.25,0.5,pragmatic,0.23694584936992866,6.961171970775809e-13
angler fish,equivocal,animals,fish,5.25,0.5,pragmatic,0.7630541506300713,6.961171970775809e-13
betta fish,equivocal,animals,pet,5.25,0.5,pragmatic,0.3925709883253628,6.961171970775809e-13
betta fish,equivocal,animals,fish,5.25,0.5,pragmatic,0.6074290116746371,6.961171970775809e-13
goldfish,equivocal,animals,pet,5.25,0.5,pragmatic,0.17755827933517612,6.961171970775809e-13
goldfish,equivocal,animals,fish,5.25,0.5,pragmatic,0.8224417206648241,6.961171970775809e-13
dalmatian,equivocal,animals,pet,5.25,0.5,pragmatic,0.9584728590961032,6.961171970775809e-13
dalmatian,equivocal,animals,fish,5.25,0.5,pragmatic,0.04152714090389644,6.961171970775809e-13
ice hotel room,equivocal,places,outdoor place,5.25,0.5,pragmatic,0.2084134203126147,6.961171970775809e-13
ice hotel room,equivocal,places,cold place,5.25,0.5,pragmatic,0.7915865796873852,6.961171970775809e-13
snowy forest,equivocal,places,outdoor place,5.25,0.5,pragmatic,0.4789432855213958,6.961171970775809e-13
snowy forest,equivocal,places,cold place,5.25,0.5,pragmatic,0.5210567144786044,6.961171970775809e-13
snowy mountain,equivocal,places,outdoor place,5.25,0.5,pragmatic,0.23669644956167188,6.961171970775809e-13
snowy mountain,equivocal,places,cold place,5.25,0.5,pragmatic,0.7633035504383281,6.961171970775809e-13
sunny beach,equivocal,places,outdoor place,5.25,0.5,pragmatic,0.9301937618693925,6.961171970775809e-13
sunny beach,equivocal,places,cold place,5.25,0.5,pragmatic,0.06980623813060731,6.961171970775809e-13
burger,equivocal,plants,plant,5.25,0.5,pragmatic,0.05216730866316989,6.961171970775809e-13
burger,equivocal,plants,food,5.25,0.5,pragmatic,0.9478326913368301,6.961171970775809e-13
carrot,equivocal,plants,plant,5.25,0.5,pragmatic,0.3911241323979658,6.961171970775809e-13
carrot,equivocal,plants,food,5.25,0.5,pragmatic,0.6088758676020345,6.961171970775809e-13
sunflower,equivocal,plants,plant,5.25,0.5,pragmatic,0.854861977707413,6.961171970775809e-13
sunflower,equivocal,plants,food,5.25,0.5,pragmatic,0.14513802229258724,6.961171970775809e-13
tomatos,equivocal,plants,plant,5.25,0.5,pragmatic,0.8276490700410448,6.961171970775809e-13
tomatos,equivocal,plants,food,5.25,0.5,pragmatic,0.17235092995895512,6.961171970775809e-13
couch,branching,artifact,thing,5.25,0.4,pragmatic,0.009417504353682455,1.0327379675699137e-10
couch,branching,artifact,seat,5.25,0.4,pragmatic,0.010731125115223185,1.0327379675699137e-10
couch,branching,artifact,furniture,5.25,0.4,pragmatic,0.013925401925977974,1.0327379675699137e-10
couch,branching,artifact,couch,5.25,0.4,pragmatic,0.9659259686051161,1.0327379675699137e-10
chair,branching,artifact,thing,5.25,0.4,pragmatic,0.015223759252342362,1.0327379675699137e-10
chair,branching,artifact,seat,5.25,0.4,pragmatic,0.948541553876609,1.0327379675699137e-10
chair,branching,artifact,furniture,5.25,0.4,pragmatic,0.024495810452362765,1.0327379675699137e-10
chair,branching,artifact,couch,5.25,0.4,pragmatic,0.011738876418686522,1.0327379675699137e-10
table,branching,artifact,thing,5.25,0.4,pragmatic,0.107245551271983,1.0327379675699137e-10
table,branching,artifact,seat,5.25,0.4,pragmatic,0.034393697052179935,1.0327379675699137e-10
table,branching,artifact,furniture,5.25,0.4,pragmatic,0.8259696646347746,1.0327379675699137e-10
table,branching,artifact,couch,5.25,0.4,pragmatic,0.03239108704106246,1.0327379675699137e-10
lawnmower,branching,artifact,thing,5.25,0.4,pragmatic,0.8769192191809272,1.0327379675699137e-10
lawnmower,branching,artifact,seat,5.25,0.4,pragmatic,0.038513778668833216,1.0327379675699137e-10
lawnmower,branching,artifact,furniture,5.25,0.4,pragmatic,0.047855621682545875,1.0327379675699137e-10
lawnmower,branching,artifact,couch,5.25,0.4,pragmatic,0.03671138046769327,1.0327379675699137e-10
dalmatian,branching,animals,pet,5.25,0.4,pragmatic,0.014407236623960424,1.0327379675699137e-10
dalmatian,branching,animals,dog,5.25,0.4,pragmatic,0.0253042611923186,1.0327379675699137e-10
dalmatian,branching,animals,dalmatian,5.25,0.4,pragmatic,0.9467524606594258,1.0327379675699137e-10
dalmatian,branching,animals,animal,5.25,0.4,pragmatic,0.013536041524294915,1.0327379675699137e-10
poodle,branching,animals,pet,5.25,0.4,pragmatic,0.11617302822860738,1.0327379675699137e-10
poodle,branching,animals,dog,5.25,0.4,pragmatic,0.7923360958421203,1.0327379675699137e-10
poodle,branching,animals,dalmatian,5.25,0.4,pragmatic,0.03218290749711808,1.0327379675699137e-10
poodle,branching,animals,animal,5.25,0.4,pragmatic,0.05930796843215433,1.0327379675699137e-10
siamese cat,branching,animals,pet,5.25,0.4,pragmatic,0.7367246308690928,1.0327379675699137e-10
siamese cat,branching,animals,dog,5.25,0.4,pragmatic,0.05221038930005497,1.0327379675699137e-10
siamese cat,branching,animals,dalmatian,5.25,0.4,pragmatic,0.045281795493251786,1.0327379675699137e-10
siamese cat,branching,animals,animal,5.25,0.4,pragmatic,0.16578318433760036,1.0327379675699137e-10
whale,branching,animals,pet,5.25,0.4,pragmatic,0.08105893700027933,1.0327379675699137e-10
whale,branching,animals,dog,5.25,0.4,pragmatic,0.09548431980302227,1.0327379675699137e-10
whale,branching,animals,dalmatian,5.25,0.4,pragmatic,0.07244471940377249,1.0327379675699137e-10
whale,branching,animals,animal,5.25,0.4,pragmatic,0.7510120237929261,1.0327379675699137e-10
cottage,branching,places,place,5.25,0.4,pragmatic,0.020594650025169123,1.0327379675699137e-10
cottage,branching,places,mansion,5.25,0.4,pragmatic,0.012678378009797823,1.0327379675699137e-10
cottage,branching,places,house,5.25,0.4,pragmatic,0.9472789374048953,1.0327379675699137e-10
cottage,branching,places,building,5.25,0.4,pragmatic,0.019448034560138074,1.0327379675699137e-10
mansion,branching,places,place,5.25,0.4,pragmatic,0.01077541577319303,1.0327379675699137e-10
mansion,branching,places,mansion,5.25,0.4,pragmatic,0.9676140345075986,1.0327379675699137e-10
mansion,branching,places,house,5.25,0.4,pragmatic,0.01130985009642758,1.0327379675699137e-10
mansion,branching,places,building,5.25,0.4,pragmatic,0.010300699622780992,1.0327379675699137e-10
office,branching,places,place,5.25,0.4,pragmatic,0.04075322454763461,1.0327379675699137e-10
office,branching,places,mansion,5.25,0.4,pragmatic,0.016750780440689214,1.0327379675699137e-10
office,branching,places,house,5.25,0.4,pragmatic,0.017293576261456153,1.0327379675699137e-10
office,branching,places,building,5.25,0.4,pragmatic,0.9252024187502197,1.0327379675699137e-10
park,branching,places,place,5.25,0.4,pragmatic,0.8759506421335944,1.0327379675699137e-10
park,branching,places,mansion,5.25,0.4,pragmatic,0.038550424460055084,1.0327379675699137e-10
park,branching,places,house,5.25,0.4,pragmatic,0.04275732456275157,1.0327379675699137e-10
park,branching,places,building,5.25,0.4,pragmatic,0.042741608843599295,1.0327379675699137e-10
carrot,branching,plants,plant,5.25,0.4,pragmatic,0.011593708173623743,1.0327379675699137e-10
