iterationName,gameid,time,trialNum,trialType,questionNumber,goalResponse,trueGoal,firstRole,cellAskedAbout,gridState
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.55077607408e+12,7,blocked,1,columns,columns,leader,A3,"{""safe"":[""C3""],""unsafe"":[]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776074244e+12,5,random,1,rows,rows,leader,C2,"{""safe"":[""A1"",""C1""],""unsafe"":[]}"
full_sample,5911-65a0fb8e-8306-4b25-b401-0cb50c18abb7,1.550776074331e+12,3,random,2,rows,columns,leader,C2,"{""safe"":[""A3"",""B1"",""C3"",""A2""],""unsafe"":[""B3""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776078273e+12,4,random,1,columns,columns,helper,A2,"{""safe"":[""B2"",""B3"",""C2"",""C3""],""unsafe"":[]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.55077607835e+12,9,random,1,columns,rows,leader,C2,"{""safe"":[""A1"",""C1"",""C3""],""unsafe"":[]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776089104e+12,7,blocked,2,columns,columns,leader,B1,"{""safe"":[""C3"",""A3""],""unsafe"":[""B3""]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776103392e+12,7,blocked,3,columns,columns,leader,C1,"{""safe"":[""C3"",""A3"",""B1"",""A1""],""unsafe"":[""B3""]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776108592e+12,7,blocked,1,rows,rows,leader,A3,"{""safe"":[""A1""],""unsafe"":[]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776134819e+12,9,random,1,columns,columns,leader,B2,"{""safe"":[""A2"",""A3""],""unsafe"":[]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776149236e+12,9,random,2,columns,columns,leader,B3,"{""safe"":[""A2"",""A3"",""B2""],""unsafe"":[""C2""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776151459e+12,6,random,1,rows,columns,helper,B3,"{""safe"":[""A1"",""C2"",""C3""],""unsafe"":[]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.550776158903e+12,11,random,1,rows,rows,leader,A1,"{""safe"":[""A3""],""unsafe"":[]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776161777e+12,9,empty,1,rows,rows,leader,A3,"{""safe"":[],""unsafe"":[]}"
full_sample,5911-65a0fb8e-8306-4b25-b401-0cb50c18abb7,1.550776165227e+12,3,random,3,columns,columns,leader,B2,"{""safe"":[""A3"",""B1"",""C3"",""A2"",""C2""],""unsafe"":[""B3""]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776175678e+12,1,practice,1,rows,rows,leader,C1,"{""safe"":[""C2"",""C3""],""unsafe"":[]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776184361e+12,9,empty,2,rows,rows,leader,A1,"{""safe"":[""A3""],""unsafe"":[""B3""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776191421e+12,6,random,2,columns,columns,helper,B1,"{""safe"":[""A1"",""C2"",""C3"",""C1""],""unsafe"":[""B3""]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.55077619962e+12,11,random,1,rows,rows,leader,C3,"{""safe"":[""B3"",""C1"",""C2""],""unsafe"":[]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.550776200531e+12,13,random,1,rows,rows,leader,B2,"{""safe"":[""A3"",""B1"",""B3""],""unsafe"":[]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776212959e+12,3,random,1,columns,columns,leader,B3,"{""safe"":[""A3"",""B1"",""C1"",""C3""],""unsafe"":[]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776220838e+12,6,random,3,columns,columns,helper,A2,"{""safe"":[""A1"",""C2"",""C3"",""C1"",""B2""],""unsafe"":[""B3"",""B1""]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776224266e+12,11,random,1,rows,rows,leader,B1,"{""safe"":[""A3"",""B2"",""C2""],""unsafe"":[]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776240238e+12,11,random,2,rows,rows,leader,C3,"{""safe"":[""A3"",""B2"",""C2"",""C1""],""unsafe"":[""B1""]}"
full_sample,5911-65a0fb8e-8306-4b25-b401-0cb50c18abb7,1.550776246645e+12,5,random,1,rows,rows,leader,A1,"{""safe"":[""A2""],""unsafe"":[]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776247775e+12,13,random,1,columns,columns,leader,B2,"{""safe"":[""A2"",""B3"",""C2"",""C3""],""unsafe"":[]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.550776250138e+12,15,empty,1,not sure,rows,leader,A3,"{""safe"":[],""unsafe"":[]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776272452e+12,13,pragmatic,1,rows,rows,leader,C1,"{""safe"":[""C3""],""unsafe"":[]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.55077627892e+12,15,empty,2,rows,rows,leader,C3,"{""safe"":[""C2""],""unsafe"":[""A3""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776285723e+12,8,blocked,1,rows,rows,helper,A3,"{""safe"":[""A1""],""unsafe"":[]}"
full_sample,5911-65a0fb8e-8306-4b25-b401-0cb50c18abb7,1.550776303101e+12,5,random,2,rows,rows,leader,A3,"{""safe"":[""A2"",""A1""],""unsafe"":[""C1""]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776306386e+12,15,random,1,columns,columns,leader,C3,"{""safe"":[""A3"",""B3"",""C2""],""unsafe"":[]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776311871e+12,0,practice,1,rows,rows,helper,A3,"{""safe"":[""A1"",""A2""],""unsafe"":[]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776312378e+12,8,blocked,2,rows,rows,helper,B2,"{""safe"":[""A1"",""A3""],""unsafe"":[""A2""]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.55077631281e+12,15,pragmatic,1,rows,rows,leader,C2,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776323942e+12,15,random,2,columns,columns,leader,A2,"{""safe"":[""A3"",""B3"",""C2"",""B2""],""unsafe"":[""C3""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776332169e+12,8,blocked,3,rows,rows,helper,B3,"{""safe"":[""A1"",""A3"",""B2"",""B1""],""unsafe"":[""A2""]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.55077633969e+12,17,random,1,rows,rows,leader,A1,"{""safe"":[""A2"",""B2"",""C3""],""unsafe"":[]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776339866e+12,5,random,1,not sure,columns,leader,B2,"{""safe"":[""A2"",""B1"",""C3""],""unsafe"":[]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776340341e+12,2,random,1,rows,columns,helper,B1,"{""safe"":[""A1"",""A2"",""B3"",""C1""],""unsafe"":[]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776347876e+12,17,empty,1,columns,rows,leader,C2,"{""safe"":[],""unsafe"":[]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776362868e+12,17,empty,2,rows,rows,leader,C1,"{""safe"":[""C2"",""B2""],""unsafe"":[]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.550776368631e+12,17,random,2,rows,rows,leader,B3,"{""safe"":[""A2"",""B2"",""C3"",""B1""],""unsafe"":[""A1""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776370727e+12,10,pragmatic,1,columns,columns,helper,B2,"{""safe"":[""C2""],""unsafe"":[]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776374587e+12,5,random,2,rows,columns,leader,C1,"{""safe"":[""A2"",""B1"",""C3"",""A1""],""unsafe"":[""B2""]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776377574e+12,17,empty,3,rows,rows,leader,A1,"{""safe"":[""C2"",""B2""],""unsafe"":[""C1"",""B1""]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776377656e+12,17,random,1,columns,columns,leader,C2,"{""safe"":[""A2"",""B2"",""C3""],""unsafe"":[]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776387156e+12,17,empty,4,rows,rows,leader,A3,"{""safe"":[""C2"",""B2"",""A1"",""A2""],""unsafe"":[""C1"",""B1""]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776398665e+12,4,random,1,columns,rows,helper,C3,"{""safe"":[""A2"",""C1""],""unsafe"":[]}"
full_sample,5911-65a0fb8e-8306-4b25-b401-0cb50c18abb7,1.550776401711e+12,7,pragmatic,1,rows,rows,leader,A1,"{""safe"":[""A2""],""unsafe"":[]}"
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1.550776419253e+12,19,random,1,rows,rows,leader,B1,"{""safe"":[""A3"",""B2"",""B3"",""C1"",""C2""],""unsafe"":[]}"
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1.550776421164e+12,19,random,1,rows,rows,leader,A1,"{""safe"":[""A2""],""unsafe"":[]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776434179e+12,4,random,2,rows,rows,helper,C2,"{""safe"":[""A2"",""C1"",""C3""],""unsafe"":[]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.5507764418e+12,19,blocked,1,rows,rows,leader,C2,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776444596e+12,12,random,1,rows,rows,helper,C1,"{""safe"":[""C2""],""unsafe"":[]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.55077644608e+12,7,empty,1,rows,columns,leader,C1,"{""safe"":[],""unsafe"":[]}"
full_sample,5911-65a0fb8e-8306-4b25-b401-0cb50c18abb7,1.550776450086e+12,7,pragmatic,2,rows,rows,leader,A3,"{""safe"":[""A2"",""A1""],""unsafe"":[""B3""]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.550776463389e+12,19,blocked,2,rows,rows,leader,C3,"{""safe"":[""C1"",""C2"",""A2""],""unsafe"":[]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776468942e+12,7,empty,2,columns,columns,leader,C3,"{""safe"":[""A3""],""unsafe"":[""C1""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776470827e+12,12,random,2,rows,rows,helper,A3,"{""safe"":[""C2"",""C1""],""unsafe"":[""C3""]}"
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1.550776479549e+12,19,blocked,3,rows,rows,leader,A3,"{""safe"":[""C1"",""C2"",""A2"",""A1""],""unsafe"":[""C3""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.55077649506e+12,12,random,3,columns,rows,helper,A1,"{""safe"":[""C2"",""C1"",""A3""],""unsafe"":[""C3"",""B3""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776514798e+12,12,random,4,rows,rows,helper,A2,"{""safe"":[""C2"",""C1"",""A3"",""A1"",""B1""],""unsafe"":[""C3"",""B3""]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776516096e+12,9,random,1,rows,rows,leader,B3,"{""safe"":[""A2"",""B1"",""C1""],""unsafe"":[]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776520829e+12,6,random,1,columns,columns,helper,A2,"{""safe"":[""B1"",""C2"",""C3""],""unsafe"":[]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776553094e+12,11,pragmatic,1,rows,rows,leader,C3,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776559694e+12,6,random,2,rows,columns,helper,B2,"{""safe"":[""B1"",""C2"",""C3"",""A2""],""unsafe"":[]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776563651e+12,14,random,1,not sure,rows,helper,C2,"{""safe"":[""A2"",""A3"",""B1"",""C1"",""C3""],""unsafe"":[]}"
full_sample,5911-65a0fb8e-8306-4b25-b401-0cb50c18abb7,1.550776567527e+12,9,blocked,1,columns,columns,leader,A1,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776568677e+12,6,random,3,columns,columns,helper,A3,"{""safe"":[""B1"",""C2"",""C3"",""A2""],""unsafe"":[""B2""]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776589071e+12,13,blocked,1,columns,columns,leader,C3,"{""safe"":[""B3""],""unsafe"":[]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776593295e+12,6,random,4,columns,columns,helper,A1,"{""safe"":[""B1"",""C2"",""C3"",""A2""],""unsafe"":[""B2"",""A3""]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776602853e+12,6,random,5,not sure,columns,helper,C1,"{""safe"":[""B1"",""C2"",""C3"",""A2"",""A1""],""unsafe"":[""B2"",""A3""]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776629386e+12,6,random,6,columns,columns,helper,B3,"{""safe"":[""B1"",""C2"",""C3"",""A2"",""A1"",""C1""],""unsafe"":[""B2"",""A3""]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776634176e+12,6,random,7,rows,columns,helper,B2,"{""safe"":[""B1"",""C2"",""C3"",""A2"",""A1"",""C1""],""unsafe"":[""B2"",""A3"",""B3""]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776642048e+12,15,random,1,columns,columns,leader,B1,"{""safe"":[""A1"",""A2""],""unsafe"":[]}"
full_sample,5381-f3fe8013-77ec-4ecd-8574-86a10688d128,1.550776642439e+12,6,random,8,columns,columns,helper,A2,"{""safe"":[""B1"",""C2"",""C3"",""A2"",""A1"",""C1""],""unsafe"":[""B2"",""A3"",""B3"",""B2""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.55077664462e+12,16,random,1,not sure,columns,helper,B3,"{""safe"":[""C2"",""C3""],""unsafe"":[]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776656101e+12,15,random,2,columns,columns,leader,C2,"{""safe"":[""A1"",""A2"",""B2""],""unsafe"":[""B1""]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776667759e+12,16,random,2,not sure,columns,helper,A3,"{""safe"":[""C2"",""C3"",""B3""],""unsafe"":[""B2""]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776692274e+12,17,random,1,rows,rows,leader,B1,"{""safe"":[""A2"",""B2"",""B3"",""C1""],""unsafe"":[]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776706949e+12,18,empty,1,rows,rows,helper,B2,"{""safe"":[],""unsafe"":[]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776721346e+12,18,empty,2,rows,rows,helper,C1,"{""safe"":[""B2""],""unsafe"":[""B1""]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776731791e+12,19,random,1,rows,rows,leader,C1,"{""safe"":[""A3"",""B1"",""C2"",""C3""],""unsafe"":[]}"
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1.550776739255e+12,18,empty,3,columns,rows,helper,C3,"{""safe"":[""B2"",""C1"",""C2""],""unsafe"":[""B1""]}"
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1.550776749935e+12,19,random,2,rows,rows,leader,B3,"{""safe"":[""A3"",""B1"",""C2"",""C3"",""B2""],""unsafe"":[""C1""]}"
full_sample,3813-a2be3150-31ba-4368-b18b-8955f6077c17,1.550776895661e+12,1,practice,1,columns,columns,leader,A1,"{""safe"":[""B1"",""C1""],""unsafe"":[]}"
full_sample,3813-a2be3150-31ba-4368-b18b-8955f6077c17,1.550776984327e+12,3,random,1,rows,columns,leader,A1,"{""safe"":[""A3"",""B1"",""B3"",""C1""],""unsafe"":[]}"
full_sample,3813-a2be3150-31ba-4368-b18b-8955f6077c17,1.550777032906e+12,5,random,1,rows,rows,leader,A2,"{""safe"":[""A1"",""A3"",""B1"",""B3""],""unsafe"":[]}"
full_sample,3813-a2be3150-31ba-4368-b18b-8955f6077c17,1.550777065066e+12,7,random,1,rows,rows,leader,B2,"{""safe"":[""B1"",""B3"",""C1"",""C2""],""unsafe"":[]}"
full_sample,3813-a2be3150-31ba-4368-b18b-8955f6077c17,1.550777128045e+12,9,random,1,columns,columns,leader,B2,"{""safe"":[""A2"",""C2"",""C3""],""unsafe"":[]}"
full_sample,3813-a2be3150-31ba-4368-b18b-8955f6077c17,1.550777212276e+12,11,blocked,1,rows,columns,leader,B2,"{""safe"":[""C2""],""unsafe"":[]}"
full_sample,3813-a2be3150-31ba-4368-b18b-8955f6077c17,1.550777247614e+12,11,blocked,2,columns,columns,leader,B3,"{""safe"":[""C2""],""unsafe"":[""B2""]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.55077728154e+12,1,practice,1,columns,rows,leader,C3,"{""safe"":[""C1"",""C2""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.55077731229e+12,3,random,1,columns,columns,leader,A1,"{""safe"":[""A2"",""B1"",""C1"",""C3""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777347602e+12,5,random,1,columns,columns,leader,A1,"{""safe"":[""B1"",""B3"",""C1""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777357969e+12,5,random,2,columns,columns,leader,C3,"{""safe"":[""B1"",""B3"",""C1""],""unsafe"":[""A1""]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777365524e+12,5,random,3,columns,columns,leader,A3,"{""safe"":[""B1"",""B3"",""C1"",""C3""],""unsafe"":[""A1""]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777412332e+12,7,random,1,columns,columns,leader,A1,"{""safe"":[""C1"",""C2""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777420421e+12,7,random,2,columns,columns,leader,B2,"{""safe"":[""C1"",""C2""],""unsafe"":[""A1""]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.55077742579e+12,7,random,3,columns,columns,leader,A2,"{""safe"":[""C1"",""C2"",""B2""],""unsafe"":[""A1""]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777459949e+12,9,blocked,1,rows,rows,leader,A2,"{""safe"":[""A1""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777465527e+12,9,blocked,2,rows,rows,leader,A3,"{""safe"":[""A1"",""A2""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777499765e+12,11,random,1,columns,rows,leader,B2,"{""safe"":[""A1"",""A2"",""B1"",""B3"",""C3""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777526626e+12,13,empty,1,columns,columns,leader,A3,"{""safe"":[],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777533497e+12,13,empty,2,columns,columns,leader,B3,"{""safe"":[""A3""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777539393e+12,13,empty,3,columns,columns,leader,C3,"{""safe"":[""A3"",""B3""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777566641e+12,15,random,1,rows,rows,leader,A2,"{""safe"":[""A1"",""A3""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777578425e+12,1,practice,1,rows,rows,leader,A1,"{""safe"":[""A2"",""A3""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.5507775924e+12,17,pragmatic,1,columns,columns,leader,A1,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777597978e+12,17,pragmatic,2,columns,columns,leader,B1,"{""safe"":[""C1"",""A1""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777620766e+12,3,random,1,rows,rows,leader,B1,"{""safe"":[""B2"",""B3"",""C2""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777651277e+12,19,random,1,columns,rows,leader,A3,"{""safe"":[""A2""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777656521e+12,5,random,1,rows,columns,leader,A1,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048,1.550777658179e+12,19,random,2,rows,rows,leader,A1,"{""safe"":[""A2"",""A3""],""unsafe"":[]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777690622e+12,1,practice,1,rows,columns,leader,C3,"{""safe"":[""A3"",""B3""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777702301e+12,7,random,1,rows,rows,leader,B3,"{""safe"":[""A2"",""B2"",""C1""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.55077772328e+12,7,random,2,rows,rows,leader,A3,"{""safe"":[""A2"",""B2"",""C1"",""A1""],""unsafe"":[""B3""]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777756285e+12,9,random,1,columns,columns,leader,B2,"{""safe"":[""C2"",""C3""],""unsafe"":[]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777773016e+12,3,random,1,not sure,columns,leader,C2,"{""safe"":[],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.55077778372e+12,9,random,2,columns,columns,leader,B3,"{""safe"":[""C2"",""C3""],""unsafe"":[""B2"",""C1""]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777794675e+12,3,random,2,rows,columns,leader,A2,"{""safe"":[""C2"",""C1""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777795183e+12,9,random,3,columns,columns,leader,A3,"{""safe"":[""C2"",""C3"",""B3""],""unsafe"":[""B2"",""C1""]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777813676e+12,3,random,3,rows,columns,leader,B1,"{""safe"":[""C2"",""C1""],""unsafe"":[""A2"",""B2""]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777821927e+12,3,random,4,rows,columns,leader,A1,"{""safe"":[""C2"",""C1"",""B1""],""unsafe"":[""A2"",""B2""]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777854315e+12,5,random,1,columns,columns,leader,A3,"{""safe"":[""B2"",""B3"",""C1"",""C3""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.55077787295e+12,11,blocked,1,columns,columns,leader,B3,"{""safe"":[""C3""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777895735e+12,11,blocked,2,columns,columns,leader,A1,"{""safe"":[""C3"",""B3""],""unsafe"":[""A3""]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777898625e+12,7,pragmatic,1,columns,columns,leader,A3,"{""safe"":[""B3""],""unsafe"":[]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777906651e+12,7,pragmatic,2,columns,columns,leader,C3,"{""safe"":[""B3"",""A3""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777909922e+12,11,blocked,3,columns,columns,leader,C1,"{""safe"":[""C3"",""B3"",""A1"",""B1""],""unsafe"":[""A3""]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777938604e+12,9,random,1,columns,columns,leader,C3,"{""safe"":[""A2"",""A3"",""B1"",""B3"",""C1""],""unsafe"":[]}"
full_sample,8547-92b2d07c-449d-4366-8392-d88113daddec,1.550777954721e+12,9,random,2,columns,columns,leader,C2,"{""safe"":[""A2"",""A3"",""B1"",""B3"",""C1""],""unsafe"":[""C3"",""A1""]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777955612e+12,13,random,1,rows,rows,leader,A1,"{""safe"":[""A3""],""unsafe"":[]}"
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,1.550777958463e+12,1,practice,1,rows,columns,leader,C2,"{""safe"":[""A2"",""B2""],""unsafe"":[]}"
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,1.55077799832e+12,3,random,1,rows,columns,leader,B3,"{""safe"":[""A3"",""B1"",""C3""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550777999157e+12,15,empty,1,rows,columns,leader,C2,"{""safe"":[],""unsafe"":[]}"
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,1.550778013492e+12,1,practice,1,columns,columns,leader,A3,"{""safe"":[""B3"",""C3""],""unsafe"":[]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550778017731e+12,15,empty,2,columns,columns,leader,B2,"{""safe"":[""C2"",""C1""],""unsafe"":[]}"
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,1.550778025777e+12,3,random,2,rows,columns,leader,A1,"{""safe"":[""A3"",""B1"",""C3""],""unsafe"":[""B3"",""A2""]}"
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,1.550778037219e+12,3,random,3,rows,columns,leader,C1,"{""safe"":[""A3"",""B1"",""C3"",""A1""],""unsafe"":[""B3"",""A2""]}"
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,1.550778046005e+12,15,empty,3,columns,columns,leader,B1,"{""safe"":[""C2"",""C1"",""A1""],""unsafe"":[""B2""]}"
