type,modelLevel,goal,rationality,response,modelProb
branching,literal,Gb:poodle,1.9,Qb:animal,0.25
branching,literal,Gb:poodle,1.9,Qb:pet,0.25
branching,literal,Gb:poodle,1.9,Qb:dog,0.25
branching,literal,Gb:poodle,1.9,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,1.9,Qb:animal,0.05
branching,pragmatic,Gb:poodle,1.9,Qb:pet,0.09
branching,pragmatic,Gb:poodle,1.9,Qb:dog,0.83
branching,pragmatic,Gb:poodle,1.9,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,1.9,Qb:animal,0.24
branching,explicit,Gb:poodle,1.9,Qb:pet,0.26
branching,explicit,Gb:poodle,1.9,Qb:dog,0.33
branching,explicit,Gb:poodle,1.9,Qb:dalmatian,0.17
branching,literal,Gb:siamese,1.9,Qb:animal,0.25
branching,literal,Gb:siamese,1.9,Qb:pet,0.25
branching,literal,Gb:siamese,1.9,Qb:dog,0.25
branching,literal,Gb:siamese,1.9,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,1.9,Qb:animal,0.18
branching,pragmatic,Gb:siamese,1.9,Qb:pet,0.71
branching,pragmatic,Gb:siamese,1.9,Qb:dog,0.06
branching,pragmatic,Gb:siamese,1.9,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,1.9,Qb:animal,0.28
branching,explicit,Gb:siamese,1.9,Qb:pet,0.31
branching,explicit,Gb:siamese,1.9,Qb:dog,0.20
branching,explicit,Gb:siamese,1.9,Qb:dalmatian,0.20
branching,literal,Gb:whale,1.9,Qb:animal,0.25
branching,literal,Gb:whale,1.9,Qb:pet,0.25
branching,literal,Gb:whale,1.9,Qb:dog,0.25
branching,literal,Gb:whale,1.9,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,1.9,Qb:animal,0.73
branching,pragmatic,Gb:whale,1.9,Qb:pet,0.10
branching,pragmatic,Gb:whale,1.9,Qb:dog,0.10
branching,pragmatic,Gb:whale,1.9,Qb:dalmatian,0.08
branching,explicit,Gb:whale,1.9,Qb:animal,0.32
branching,explicit,Gb:whale,1.9,Qb:pet,0.23
branching,explicit,Gb:whale,1.9,Qb:dog,0.23
branching,explicit,Gb:whale,1.9,Qb:dalmatian,0.23
branching,literal,Gb:dalmatian,2.0,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.0,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.0,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.0,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.0,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.0,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.0,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.0,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.0,Qb:animal,0.15
branching,explicit,Gb:dalmatian,2.0,Qb:pet,0.17
branching,explicit,Gb:dalmatian,2.0,Qb:dog,0.22
branching,explicit,Gb:dalmatian,2.0,Qb:dalmatian,0.46
branching,literal,Gb:poodle,2.0,Qb:animal,0.25
branching,literal,Gb:poodle,2.0,Qb:pet,0.25
branching,literal,Gb:poodle,2.0,Qb:dog,0.25
branching,literal,Gb:poodle,2.0,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.0,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.0,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.0,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.0,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.0,Qb:animal,0.23
branching,explicit,Gb:poodle,2.0,Qb:pet,0.26
branching,explicit,Gb:poodle,2.0,Qb:dog,0.34
branching,explicit,Gb:poodle,2.0,Qb:dalmatian,0.16
branching,literal,Gb:siamese,2.0,Qb:animal,0.25
branching,literal,Gb:siamese,2.0,Qb:pet,0.25
branching,literal,Gb:siamese,2.0,Qb:dog,0.25
branching,literal,Gb:siamese,2.0,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,2.0,Qb:animal,0.18
branching,pragmatic,Gb:siamese,2.0,Qb:pet,0.71
branching,pragmatic,Gb:siamese,2.0,Qb:dog,0.06
branching,pragmatic,Gb:siamese,2.0,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,2.0,Qb:animal,0.28
branching,explicit,Gb:siamese,2.0,Qb:pet,0.32
branching,explicit,Gb:siamese,2.0,Qb:dog,0.20
branching,explicit,Gb:siamese,2.0,Qb:dalmatian,0.20
branching,literal,Gb:whale,2.0,Qb:animal,0.25
branching,literal,Gb:whale,2.0,Qb:pet,0.25
branching,literal,Gb:whale,2.0,Qb:dog,0.25
branching,literal,Gb:whale,2.0,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,2.0,Qb:animal,0.73
branching,pragmatic,Gb:whale,2.0,Qb:pet,0.10
branching,pragmatic,Gb:whale,2.0,Qb:dog,0.10
branching,pragmatic,Gb:whale,2.0,Qb:dalmatian,0.08
branching,explicit,Gb:whale,2.0,Qb:animal,0.32
branching,explicit,Gb:whale,2.0,Qb:pet,0.23
branching,explicit,Gb:whale,2.0,Qb:dog,0.23
branching,explicit,Gb:whale,2.0,Qb:dalmatian,0.23
branching,literal,Gb:dalmatian,2.1,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.1,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.1,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.1,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.1,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.1,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.1,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.1,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.1,Qb:animal,0.14
branching,explicit,Gb:dalmatian,2.1,Qb:pet,0.16
branching,explicit,Gb:dalmatian,2.1,Qb:dog,0.21
branching,explicit,Gb:dalmatian,2.1,Qb:dalmatian,0.48
branching,literal,Gb:poodle,2.1,Qb:animal,0.25
branching,literal,Gb:poodle,2.1,Qb:pet,0.25
branching,literal,Gb:poodle,2.1,Qb:dog,0.25
branching,literal,Gb:poodle,2.1,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.1,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.1,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.1,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.1,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.1,Qb:animal,0.23
branching,explicit,Gb:poodle,2.1,Qb:pet,0.27
branching,explicit,Gb:poodle,2.1,Qb:dog,0.35
branching,explicit,Gb:poodle,2.1,Qb:dalmatian,0.16
branching,literal,Gb:siamese,2.1,Qb:animal,0.25
branching,literal,Gb:siamese,2.1,Qb:pet,0.25
branching,literal,Gb:siamese,2.1,Qb:dog,0.25
branching,literal,Gb:siamese,2.1,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,2.1,Qb:animal,0.18
branching,pragmatic,Gb:siamese,2.1,Qb:pet,0.71
branching,pragmatic,Gb:siamese,2.1,Qb:dog,0.06
branching,pragmatic,Gb:siamese,2.1,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,2.1,Qb:animal,0.29
branching,explicit,Gb:siamese,2.1,Qb:pet,0.33
branching,explicit,Gb:siamese,2.1,Qb:dog,0.19
branching,explicit,Gb:siamese,2.1,Qb:dalmatian,0.19
branching,literal,Gb:whale,2.1,Qb:animal,0.25
branching,literal,Gb:whale,2.1,Qb:pet,0.25
branching,literal,Gb:whale,2.1,Qb:dog,0.25
branching,literal,Gb:whale,2.1,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,2.1,Qb:animal,0.73
branching,pragmatic,Gb:whale,2.1,Qb:pet,0.10
branching,pragmatic,Gb:whale,2.1,Qb:dog,0.10
branching,pragmatic,Gb:whale,2.1,Qb:dalmatian,0.08
branching,explicit,Gb:whale,2.1,Qb:animal,0.33
branching,explicit,Gb:whale,2.1,Qb:pet,0.22
branching,explicit,Gb:whale,2.1,Qb:dog,0.22
branching,explicit,Gb:whale,2.1,Qb:dalmatian,0.22
branching,literal,Gb:dalmatian,2.2,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.2,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.2,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.2,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.2,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.2,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.2,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.2,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.2,Qb:animal,0.14
branching,explicit,Gb:dalmatian,2.2,Qb:pet,0.16
branching,explicit,Gb:dalmatian,2.2,Qb:dog,0.21
branching,explicit,Gb:dalmatian,2.2,Qb:dalmatian,0.50
branching,literal,Gb:poodle,2.2,Qb:animal,0.25
branching,literal,Gb:poodle,2.2,Qb:pet,0.25
branching,literal,Gb:poodle,2.2,Qb:dog,0.25
branching,literal,Gb:poodle,2.2,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.2,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.2,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.2,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.2,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.2,Qb:animal,0.23
branching,explicit,Gb:poodle,2.2,Qb:pet,0.27
branching,explicit,Gb:poodle,2.2,Qb:dog,0.36
branching,explicit,Gb:poodle,2.2,Qb:dalmatian,0.15
branching,literal,Gb:siamese,2.2,Qb:animal,0.25
branching,literal,Gb:siamese,2.2,Qb:pet,0.25
branching,literal,Gb:siamese,2.2,Qb:dog,0.25
branching,literal,Gb:siamese,2.2,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,2.2,Qb:animal,0.18
branching,pragmatic,Gb:siamese,2.2,Qb:pet,0.71
branching,pragmatic,Gb:siamese,2.2,Qb:dog,0.06
branching,pragmatic,Gb:siamese,2.2,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,2.2,Qb:animal,0.29
branching,explicit,Gb:siamese,2.2,Qb:pet,0.33
branching,explicit,Gb:siamese,2.2,Qb:dog,0.19
branching,explicit,Gb:siamese,2.2,Qb:dalmatian,0.19
branching,literal,Gb:whale,2.2,Qb:animal,0.25
branching,literal,Gb:whale,2.2,Qb:pet,0.25
branching,literal,Gb:whale,2.2,Qb:dog,0.25
branching,literal,Gb:whale,2.2,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,2.2,Qb:animal,0.73
branching,pragmatic,Gb:whale,2.2,Qb:pet,0.10
branching,pragmatic,Gb:whale,2.2,Qb:dog,0.10
branching,pragmatic,Gb:whale,2.2,Qb:dalmatian,0.08
branching,explicit,Gb:whale,2.2,Qb:animal,0.34
branching,explicit,Gb:whale,2.2,Qb:pet,0.22
branching,explicit,Gb:whale,2.2,Qb:dog,0.22
branching,explicit,Gb:whale,2.2,Qb:dalmatian,0.22
branching,literal,Gb:dalmatian,2.3,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.3,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.3,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.3,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.3,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.3,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.3,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.3,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.3,Qb:animal,0.13
branching,explicit,Gb:dalmatian,2.3,Qb:pet,0.15
branching,explicit,Gb:dalmatian,2.3,Qb:dog,0.20
branching,explicit,Gb:dalmatian,2.3,Qb:dalmatian,0.52
branching,literal,Gb:poodle,2.3,Qb:animal,0.25
branching,literal,Gb:poodle,2.3,Qb:pet,0.25
branching,literal,Gb:poodle,2.3,Qb:dog,0.25
branching,literal,Gb:poodle,2.3,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.3,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.3,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.3,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.3,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.3,Qb:animal,0.23
branching,explicit,Gb:poodle,2.3,Qb:pet,0.27
branching,explicit,Gb:poodle,2.3,Qb:dog,0.36
branching,explicit,Gb:poodle,2.3,Qb:dalmatian,0.14
branching,literal,Gb:siamese,2.3,Qb:animal,0.25
branching,literal,Gb:siamese,2.3,Qb:pet,0.25
branching,literal,Gb:siamese,2.3,Qb:dog,0.25
branching,literal,Gb:siamese,2.3,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,2.3,Qb:animal,0.18
branching,pragmatic,Gb:siamese,2.3,Qb:pet,0.71
branching,pragmatic,Gb:siamese,2.3,Qb:dog,0.06
branching,pragmatic,Gb:siamese,2.3,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,2.3,Qb:animal,0.29
branching,explicit,Gb:siamese,2.3,Qb:pet,0.34
branching,explicit,Gb:siamese,2.3,Qb:dog,0.18
branching,explicit,Gb:siamese,2.3,Qb:dalmatian,0.18
branching,literal,Gb:whale,2.3,Qb:animal,0.25
branching,literal,Gb:whale,2.3,Qb:pet,0.25
branching,literal,Gb:whale,2.3,Qb:dog,0.25
branching,literal,Gb:whale,2.3,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,2.3,Qb:animal,0.73
branching,pragmatic,Gb:whale,2.3,Qb:pet,0.10
branching,pragmatic,Gb:whale,2.3,Qb:dog,0.10
branching,pragmatic,Gb:whale,2.3,Qb:dalmatian,0.08
branching,explicit,Gb:whale,2.3,Qb:animal,0.35
branching,explicit,Gb:whale,2.3,Qb:pet,0.22
branching,explicit,Gb:whale,2.3,Qb:dog,0.22
branching,explicit,Gb:whale,2.3,Qb:dalmatian,0.22
branching,literal,Gb:dalmatian,2.4,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.4,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.4,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.4,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.4,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.4,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.4,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.4,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.4,Qb:animal,0.12
branching,explicit,Gb:dalmatian,2.4,Qb:pet,0.14
branching,explicit,Gb:dalmatian,2.4,Qb:dog,0.20
branching,explicit,Gb:dalmatian,2.4,Qb:dalmatian,0.54
branching,literal,Gb:poodle,2.4,Qb:animal,0.25
branching,literal,Gb:poodle,2.4,Qb:pet,0.25
branching,literal,Gb:poodle,2.4,Qb:dog,0.25
branching,literal,Gb:poodle,2.4,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.4,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.4,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.4,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.4,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.4,Qb:animal,0.23
branching,explicit,Gb:poodle,2.4,Qb:pet,0.27
branching,explicit,Gb:poodle,2.4,Qb:dog,0.37
branching,explicit,Gb:poodle,2.4,Qb:dalmatian,0.14
branching,literal,Gb:siamese,2.4,Qb:animal,0.25
branching,literal,Gb:siamese,2.4,Qb:pet,0.25
branching,literal,Gb:siamese,2.4,Qb:dog,0.25
branching,literal,Gb:siamese,2.4,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,2.4,Qb:animal,0.18
branching,pragmatic,Gb:siamese,2.4,Qb:pet,0.71
branching,pragmatic,Gb:siamese,2.4,Qb:dog,0.06
branching,pragmatic,Gb:siamese,2.4,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,2.4,Qb:animal,0.29
branching,explicit,Gb:siamese,2.4,Qb:pet,0.35
branching,explicit,Gb:siamese,2.4,Qb:dog,0.18
branching,explicit,Gb:siamese,2.4,Qb:dalmatian,0.18
branching,literal,Gb:whale,2.4,Qb:animal,0.25
branching,literal,Gb:whale,2.4,Qb:pet,0.25
branching,literal,Gb:whale,2.4,Qb:dog,0.25
branching,literal,Gb:whale,2.4,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,2.4,Qb:animal,0.73
branching,pragmatic,Gb:whale,2.4,Qb:pet,0.10
branching,pragmatic,Gb:whale,2.4,Qb:dog,0.10
branching,pragmatic,Gb:whale,2.4,Qb:dalmatian,0.08
branching,explicit,Gb:whale,2.4,Qb:animal,0.36
branching,explicit,Gb:whale,2.4,Qb:pet,0.21
branching,explicit,Gb:whale,2.4,Qb:dog,0.21
branching,explicit,Gb:whale,2.4,Qb:dalmatian,0.21
branching,literal,Gb:dalmatian,2.5,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.5,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.5,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.5,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.5,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.5,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.5,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.5,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.5,Qb:animal,0.11
branching,explicit,Gb:dalmatian,2.5,Qb:pet,0.13
branching,explicit,Gb:dalmatian,2.5,Qb:dog,0.19
branching,explicit,Gb:dalmatian,2.5,Qb:dalmatian,0.56
branching,literal,Gb:poodle,2.5,Qb:animal,0.25
branching,literal,Gb:poodle,2.5,Qb:pet,0.25
branching,literal,Gb:poodle,2.5,Qb:dog,0.25
branching,literal,Gb:poodle,2.5,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.5,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.5,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.5,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.5,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.5,Qb:animal,0.22
branching,explicit,Gb:poodle,2.5,Qb:pet,0.27
branching,explicit,Gb:poodle,2.5,Qb:dog,0.38
branching,explicit,Gb:poodle,2.5,Qb:dalmatian,0.13
branching,literal,Gb:siamese,2.5,Qb:animal,0.25
branching,literal,Gb:siamese,2.5,Qb:pet,0.25
branching,literal,Gb:siamese,2.5,Qb:dog,0.25
branching,literal,Gb:siamese,2.5,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,2.5,Qb:animal,0.18
branching,pragmatic,Gb:siamese,2.5,Qb:pet,0.71
branching,pragmatic,Gb:siamese,2.5,Qb:dog,0.06
branching,pragmatic,Gb:siamese,2.5,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,2.5,Qb:animal,0.30
branching,explicit,Gb:siamese,2.5,Qb:pet,0.36
branching,explicit,Gb:siamese,2.5,Qb:dog,0.17
branching,explicit,Gb:siamese,2.5,Qb:dalmatian,0.17
branching,literal,Gb:whale,2.5,Qb:animal,0.25
branching,literal,Gb:whale,2.5,Qb:pet,0.25
branching,literal,Gb:whale,2.5,Qb:dog,0.25
branching,literal,Gb:whale,2.5,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,2.5,Qb:animal,0.73
branching,pragmatic,Gb:whale,2.5,Qb:pet,0.10
branching,pragmatic,Gb:whale,2.5,Qb:dog,0.10
branching,pragmatic,Gb:whale,2.5,Qb:dalmatian,0.08
branching,explicit,Gb:whale,2.5,Qb:animal,0.36
branching,explicit,Gb:whale,2.5,Qb:pet,0.21
branching,explicit,Gb:whale,2.5,Qb:dog,0.21
branching,explicit,Gb:whale,2.5,Qb:dalmatian,0.21
branching,literal,Gb:dalmatian,2.6,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.6,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.6,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.6,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.6,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.6,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.6,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.6,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.6,Qb:animal,0.10
branching,explicit,Gb:dalmatian,2.6,Qb:pet,0.13
branching,explicit,Gb:dalmatian,2.6,Qb:dog,0.19
branching,explicit,Gb:dalmatian,2.6,Qb:dalmatian,0.58
branching,literal,Gb:poodle,2.6,Qb:animal,0.25
branching,literal,Gb:poodle,2.6,Qb:pet,0.25
branching,literal,Gb:poodle,2.6,Qb:dog,0.25
branching,literal,Gb:poodle,2.6,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.6,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.6,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.6,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.6,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.6,Qb:animal,0.22
branching,explicit,Gb:poodle,2.6,Qb:pet,0.27
branching,explicit,Gb:poodle,2.6,Qb:dog,0.39
branching,explicit,Gb:poodle,2.6,Qb:dalmatian,0.12
branching,literal,Gb:siamese,2.6,Qb:animal,0.25
branching,literal,Gb:siamese,2.6,Qb:pet,0.25
branching,literal,Gb:siamese,2.6,Qb:dog,0.25
branching,literal,Gb:siamese,2.6,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,2.6,Qb:animal,0.18
branching,pragmatic,Gb:siamese,2.6,Qb:pet,0.71
branching,pragmatic,Gb:siamese,2.6,Qb:dog,0.06
branching,pragmatic,Gb:siamese,2.6,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,2.6,Qb:animal,0.30
branching,explicit,Gb:siamese,2.6,Qb:pet,0.36
branching,explicit,Gb:siamese,2.6,Qb:dog,0.17
branching,explicit,Gb:siamese,2.6,Qb:dalmatian,0.17
branching,literal,Gb:whale,2.6,Qb:animal,0.25
branching,literal,Gb:whale,2.6,Qb:pet,0.25
branching,literal,Gb:whale,2.6,Qb:dog,0.25
branching,literal,Gb:whale,2.6,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,2.6,Qb:animal,0.73
branching,pragmatic,Gb:whale,2.6,Qb:pet,0.10
branching,pragmatic,Gb:whale,2.6,Qb:dog,0.10
branching,pragmatic,Gb:whale,2.6,Qb:dalmatian,0.08
branching,explicit,Gb:whale,2.6,Qb:animal,0.37
branching,explicit,Gb:whale,2.6,Qb:pet,0.21
branching,explicit,Gb:whale,2.6,Qb:dog,0.21
branching,explicit,Gb:whale,2.6,Qb:dalmatian,0.21
branching,literal,Gb:dalmatian,2.7,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.7,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.7,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.7,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.7,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.7,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.7,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.7,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.7,Qb:animal,0.10
branching,explicit,Gb:dalmatian,2.7,Qb:pet,0.12
branching,explicit,Gb:dalmatian,2.7,Qb:dog,0.18
branching,explicit,Gb:dalmatian,2.7,Qb:dalmatian,0.60
branching,literal,Gb:poodle,2.7,Qb:animal,0.25
branching,literal,Gb:poodle,2.7,Qb:pet,0.25
branching,literal,Gb:poodle,2.7,Qb:dog,0.25
branching,literal,Gb:poodle,2.7,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.7,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.7,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.7,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.7,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.7,Qb:animal,0.22
branching,explicit,Gb:poodle,2.7,Qb:pet,0.27
branching,explicit,Gb:poodle,2.7,Qb:dog,0.40
branching,explicit,Gb:poodle,2.7,Qb:dalmatian,0.12
branching,literal,Gb:siamese,2.7,Qb:animal,0.25
branching,literal,Gb:siamese,2.7,Qb:pet,0.25
branching,literal,Gb:siamese,2.7,Qb:dog,0.25
branching,literal,Gb:siamese,2.7,Qb:dalmatian,0.25
branching,pragmatic,Gb:siamese,2.7,Qb:animal,0.18
branching,pragmatic,Gb:siamese,2.7,Qb:pet,0.71
branching,pragmatic,Gb:siamese,2.7,Qb:dog,0.06
branching,pragmatic,Gb:siamese,2.7,Qb:dalmatian,0.05
branching,explicit,Gb:siamese,2.7,Qb:animal,0.30
branching,explicit,Gb:siamese,2.7,Qb:pet,0.37
branching,explicit,Gb:siamese,2.7,Qb:dog,0.16
branching,explicit,Gb:siamese,2.7,Qb:dalmatian,0.16
branching,literal,Gb:whale,2.7,Qb:animal,0.25
branching,literal,Gb:whale,2.7,Qb:pet,0.25
branching,literal,Gb:whale,2.7,Qb:dog,0.25
branching,literal,Gb:whale,2.7,Qb:dalmatian,0.25
branching,pragmatic,Gb:whale,2.7,Qb:animal,0.73
branching,pragmatic,Gb:whale,2.7,Qb:pet,0.10
branching,pragmatic,Gb:whale,2.7,Qb:dog,0.10
branching,pragmatic,Gb:whale,2.7,Qb:dalmatian,0.08
branching,explicit,Gb:whale,2.7,Qb:animal,0.38
branching,explicit,Gb:whale,2.7,Qb:pet,0.21
branching,explicit,Gb:whale,2.7,Qb:dog,0.21
branching,explicit,Gb:whale,2.7,Qb:dalmatian,0.21
branching,literal,Gb:dalmatian,2.8,Qb:animal,0.25
branching,literal,Gb:dalmatian,2.8,Qb:pet,0.25
branching,literal,Gb:dalmatian,2.8,Qb:dog,0.25
branching,literal,Gb:dalmatian,2.8,Qb:dalmatian,0.25
branching,pragmatic,Gb:dalmatian,2.8,Qb:animal,0.02
branching,pragmatic,Gb:dalmatian,2.8,Qb:pet,0.02
branching,pragmatic,Gb:dalmatian,2.8,Qb:dog,0.02
branching,pragmatic,Gb:dalmatian,2.8,Qb:dalmatian,0.95
branching,explicit,Gb:dalmatian,2.8,Qb:animal,0.09
branching,explicit,Gb:dalmatian,2.8,Qb:pet,0.11
branching,explicit,Gb:dalmatian,2.8,Qb:dog,0.17
branching,explicit,Gb:dalmatian,2.8,Qb:dalmatian,0.63
branching,literal,Gb:poodle,2.8,Qb:animal,0.25
branching,literal,Gb:poodle,2.8,Qb:pet,0.25
branching,literal,Gb:poodle,2.8,Qb:dog,0.25
branching,literal,Gb:poodle,2.8,Qb:dalmatian,0.25
branching,pragmatic,Gb:poodle,2.8,Qb:animal,0.05
branching,pragmatic,Gb:poodle,2.8,Qb:pet,0.09
branching,pragmatic,Gb:poodle,2.8,Qb:dog,0.83
branching,pragmatic,Gb:poodle,2.8,Qb:dalmatian,0.03
branching,explicit,Gb:poodle,2.8,Qb:animal,0.21
branching,explicit,Gb:poodle,2.8,Qb:pet,0.27
branching,explicit,Gb:poodle,2.8,Qb:dog,0.41
branching,explicit,Gb:poodle,2.8,Qb:dalmatian,0.11
branching,literal,Gb:siamese,2.8,Qb:animal,0.25
branching,literal,Gb:siamese,2.8,Qb:pet,0.25
