type,domain,modelLevel,utterance,rationality,response,modelProb
branching,artifact,pragmatic,thing,2.1,couch,0.14
branching,artifact,pragmatic,thing,2.1,chair,0.20
branching,artifact,pragmatic,thing,2.1,table,0.27
branching,artifact,pragmatic,thing,2.1,lawnmower,0.39
branching,artifact,explicit,thing,2.1,couch,0.09
branching,artifact,explicit,thing,2.1,chair,0.18
branching,artifact,explicit,thing,2.1,table,0.22
branching,artifact,explicit,thing,2.1,lawnmower,0.51
branching,artifact,literal,seat,2.1,lawnmower,0.25
branching,artifact,literal,seat,2.1,table,0.25
branching,artifact,literal,seat,2.1,chair,0.25
branching,artifact,literal,seat,2.1,couch,0.25
branching,artifact,pragmatic,seat,2.1,couch,0.17
branching,artifact,pragmatic,seat,2.1,chair,0.41
branching,artifact,pragmatic,seat,2.1,table,0.22
branching,artifact,pragmatic,seat,2.1,lawnmower,0.20
branching,artifact,explicit,seat,2.1,couch,0.24
branching,artifact,explicit,seat,2.1,chair,0.61
branching,artifact,explicit,seat,2.1,table,0.08
branching,artifact,explicit,seat,2.1,lawnmower,0.08
branching,artifact,literal,furniture,2.1,lawnmower,0.25
branching,artifact,literal,furniture,2.1,table,0.25
branching,artifact,literal,furniture,2.1,chair,0.25
branching,artifact,literal,furniture,2.1,couch,0.25
branching,artifact,pragmatic,furniture,2.1,couch,0.30
branching,artifact,pragmatic,furniture,2.1,chair,0.21
branching,artifact,pragmatic,furniture,2.1,table,0.28
branching,artifact,pragmatic,furniture,2.1,lawnmower,0.21
branching,artifact,explicit,furniture,2.1,couch,0.58
branching,artifact,explicit,furniture,2.1,chair,0.16
branching,artifact,explicit,furniture,2.1,table,0.19
branching,artifact,explicit,furniture,2.1,lawnmower,0.08
branching,artifact,literal,couch,2.1,lawnmower,0.25
branching,artifact,literal,couch,2.1,table,0.25
branching,artifact,literal,couch,2.1,chair,0.25
branching,artifact,literal,couch,2.1,couch,0.25
branching,artifact,pragmatic,couch,2.1,couch,0.40
branching,artifact,pragmatic,couch,2.1,chair,0.18
branching,artifact,pragmatic,couch,2.1,table,0.23
branching,artifact,pragmatic,couch,2.1,lawnmower,0.20
branching,artifact,explicit,couch,2.1,couch,0.77
branching,artifact,explicit,couch,2.1,chair,0.08
branching,artifact,explicit,couch,2.1,table,0.08
branching,artifact,explicit,couch,2.1,lawnmower,0.08
branching,artifact,literal,thing,2.2,lawnmower,0.25
branching,artifact,literal,thing,2.2,table,0.25
branching,artifact,literal,thing,2.2,chair,0.25
branching,artifact,literal,thing,2.2,couch,0.25
branching,artifact,pragmatic,thing,2.2,couch,0.13
branching,artifact,pragmatic,thing,2.2,chair,0.19
branching,artifact,pragmatic,thing,2.2,table,0.27
branching,artifact,pragmatic,thing,2.2,lawnmower,0.41
branching,artifact,explicit,thing,2.2,couch,0.09
branching,artifact,explicit,thing,2.2,chair,0.18
branching,artifact,explicit,thing,2.2,table,0.21
branching,artifact,explicit,thing,2.2,lawnmower,0.52
branching,artifact,literal,seat,2.2,lawnmower,0.25
branching,artifact,literal,seat,2.2,table,0.25
branching,artifact,literal,seat,2.2,chair,0.25
branching,artifact,literal,seat,2.2,couch,0.25
branching,artifact,pragmatic,seat,2.2,couch,0.16
branching,artifact,pragmatic,seat,2.2,chair,0.43
branching,artifact,pragmatic,seat,2.2,table,0.22
branching,artifact,pragmatic,seat,2.2,lawnmower,0.19
branching,artifact,explicit,seat,2.2,couch,0.24
branching,artifact,explicit,seat,2.2,chair,0.62
branching,artifact,explicit,seat,2.2,table,0.07
branching,artifact,explicit,seat,2.2,lawnmower,0.07
branching,artifact,literal,furniture,2.2,lawnmower,0.25
branching,artifact,literal,furniture,2.2,table,0.25
branching,artifact,literal,furniture,2.2,chair,0.25
branching,artifact,literal,furniture,2.2,couch,0.25
branching,artifact,pragmatic,furniture,2.2,couch,0.31
branching,artifact,pragmatic,furniture,2.2,chair,0.20
branching,artifact,pragmatic,furniture,2.2,table,0.29
branching,artifact,pragmatic,furniture,2.2,lawnmower,0.20
branching,artifact,explicit,furniture,2.2,couch,0.59
branching,artifact,explicit,furniture,2.2,chair,0.15
branching,artifact,explicit,furniture,2.2,table,0.18
branching,artifact,explicit,furniture,2.2,lawnmower,0.07
branching,artifact,literal,couch,2.2,lawnmower,0.25
branching,artifact,literal,couch,2.2,table,0.25
branching,artifact,literal,couch,2.2,chair,0.25
branching,artifact,literal,couch,2.2,couch,0.25
branching,artifact,pragmatic,couch,2.2,couch,0.42
branching,artifact,pragmatic,couch,2.2,chair,0.17
branching,artifact,pragmatic,couch,2.2,table,0.22
branching,artifact,pragmatic,couch,2.2,lawnmower,0.19
branching,artifact,explicit,couch,2.2,couch,0.79
branching,artifact,explicit,couch,2.2,chair,0.07
branching,artifact,explicit,couch,2.2,table,0.07
branching,artifact,explicit,couch,2.2,lawnmower,0.07
branching,artifact,literal,thing,2.3,lawnmower,0.25
branching,artifact,literal,thing,2.3,table,0.25
branching,artifact,literal,thing,2.3,chair,0.25
branching,artifact,literal,thing,2.3,couch,0.25
branching,artifact,pragmatic,thing,2.3,couch,0.12
branching,artifact,pragmatic,thing,2.3,chair,0.18
branching,artifact,pragmatic,thing,2.3,table,0.27
branching,artifact,pragmatic,thing,2.3,lawnmower,0.42
branching,artifact,explicit,thing,2.3,couch,0.08
branching,artifact,explicit,thing,2.3,chair,0.18
branching,artifact,explicit,thing,2.3,table,0.21
branching,artifact,explicit,thing,2.3,lawnmower,0.53
branching,artifact,literal,seat,2.3,lawnmower,0.25
branching,artifact,literal,seat,2.3,table,0.25
branching,artifact,literal,seat,2.3,chair,0.25
branching,artifact,literal,seat,2.3,couch,0.25
branching,artifact,pragmatic,seat,2.3,couch,0.15
branching,artifact,pragmatic,seat,2.3,chair,0.45
branching,artifact,pragmatic,seat,2.3,table,0.21
branching,artifact,pragmatic,seat,2.3,lawnmower,0.18
branching,artifact,explicit,seat,2.3,couch,0.24
branching,artifact,explicit,seat,2.3,chair,0.63
branching,artifact,explicit,seat,2.3,table,0.06
branching,artifact,explicit,seat,2.3,lawnmower,0.06
branching,artifact,literal,furniture,2.3,lawnmower,0.25
branching,artifact,literal,furniture,2.3,table,0.25
branching,artifact,literal,furniture,2.3,chair,0.25
branching,artifact,literal,furniture,2.3,couch,0.25
branching,artifact,pragmatic,furniture,2.3,couch,0.31
branching,artifact,pragmatic,furniture,2.3,chair,0.20
branching,artifact,pragmatic,furniture,2.3,table,0.30
branching,artifact,pragmatic,furniture,2.3,lawnmower,0.20
branching,artifact,explicit,furniture,2.3,couch,0.60
branching,artifact,explicit,furniture,2.3,chair,0.15
branching,artifact,explicit,furniture,2.3,table,0.18
branching,artifact,explicit,furniture,2.3,lawnmower,0.06
branching,artifact,literal,couch,2.3,lawnmower,0.25
branching,artifact,literal,couch,2.3,table,0.25
branching,artifact,literal,couch,2.3,chair,0.25
branching,artifact,literal,couch,2.3,couch,0.25
branching,artifact,pragmatic,couch,2.3,couch,0.44
branching,artifact,pragmatic,couch,2.3,chair,0.16
branching,artifact,pragmatic,couch,2.3,table,0.22
branching,artifact,pragmatic,couch,2.3,lawnmower,0.18
branching,artifact,explicit,couch,2.3,couch,0.81
branching,artifact,explicit,couch,2.3,chair,0.06
branching,artifact,explicit,couch,2.3,table,0.06
branching,artifact,explicit,couch,2.3,lawnmower,0.06
branching,artifact,literal,thing,2.4,lawnmower,0.25
branching,artifact,literal,thing,2.4,table,0.25
branching,artifact,literal,thing,2.4,chair,0.25
branching,artifact,literal,thing,2.4,couch,0.25
branching,artifact,pragmatic,thing,2.4,couch,0.11
branching,artifact,pragmatic,thing,2.4,chair,0.17
branching,artifact,pragmatic,thing,2.4,table,0.28
branching,artifact,pragmatic,thing,2.4,lawnmower,0.44
branching,artifact,explicit,thing,2.4,couch,0.08
branching,artifact,explicit,thing,2.4,chair,0.17
branching,artifact,explicit,thing,2.4,table,0.21
branching,artifact,explicit,thing,2.4,lawnmower,0.54
branching,artifact,literal,seat,2.4,lawnmower,0.25
branching,artifact,literal,seat,2.4,table,0.25
branching,artifact,literal,seat,2.4,chair,0.25
branching,artifact,literal,seat,2.4,couch,0.25
branching,artifact,pragmatic,seat,2.4,couch,0.14
branching,artifact,pragmatic,seat,2.4,chair,0.48
branching,artifact,pragmatic,seat,2.4,table,0.21
branching,artifact,pragmatic,seat,2.4,lawnmower,0.17
branching,artifact,explicit,seat,2.4,couch,0.24
branching,artifact,explicit,seat,2.4,chair,0.64
branching,artifact,explicit,seat,2.4,table,0.06
branching,artifact,explicit,seat,2.4,lawnmower,0.06
branching,artifact,literal,furniture,2.4,lawnmower,0.25
branching,artifact,literal,furniture,2.4,table,0.25
branching,artifact,literal,furniture,2.4,chair,0.25
branching,artifact,literal,furniture,2.4,couch,0.25
branching,artifact,pragmatic,furniture,2.4,couch,0.32
branching,artifact,pragmatic,furniture,2.4,chair,0.19
branching,artifact,pragmatic,furniture,2.4,table,0.30
branching,artifact,pragmatic,furniture,2.4,lawnmower,0.19
branching,artifact,explicit,furniture,2.4,couch,0.61
branching,artifact,explicit,furniture,2.4,chair,0.15
branching,artifact,explicit,furniture,2.4,table,0.18
branching,artifact,explicit,furniture,2.4,lawnmower,0.06
branching,artifact,literal,couch,2.4,lawnmower,0.25
branching,artifact,literal,couch,2.4,table,0.25
branching,artifact,literal,couch,2.4,chair,0.25
branching,artifact,literal,couch,2.4,couch,0.25
branching,artifact,pragmatic,couch,2.4,couch,0.46
branching,artifact,pragmatic,couch,2.4,chair,0.15
branching,artifact,pragmatic,couch,2.4,table,0.22
branching,artifact,pragmatic,couch,2.4,lawnmower,0.18
branching,artifact,explicit,couch,2.4,couch,0.82
branching,artifact,explicit,couch,2.4,chair,0.06
branching,artifact,explicit,couch,2.4,table,0.06
branching,artifact,explicit,couch,2.4,lawnmower,0.06
branching,artifact,literal,thing,2.5,lawnmower,0.25
branching,artifact,literal,thing,2.5,table,0.25
branching,artifact,literal,thing,2.5,chair,0.25
branching,artifact,literal,thing,2.5,couch,0.25
branching,artifact,pragmatic,thing,2.5,couch,0.10
branching,artifact,pragmatic,thing,2.5,chair,0.17
branching,artifact,pragmatic,thing,2.5,table,0.28
branching,artifact,pragmatic,thing,2.5,lawnmower,0.46
branching,artifact,explicit,thing,2.5,couch,0.07
branching,artifact,explicit,thing,2.5,chair,0.17
branching,artifact,explicit,thing,2.5,table,0.21
branching,artifact,explicit,thing,2.5,lawnmower,0.54
branching,artifact,literal,seat,2.5,lawnmower,0.25
branching,artifact,literal,seat,2.5,table,0.25
branching,artifact,literal,seat,2.5,chair,0.25
branching,artifact,literal,seat,2.5,couch,0.25
branching,artifact,pragmatic,seat,2.5,couch,0.13
branching,artifact,pragmatic,seat,2.5,chair,0.50
branching,artifact,pragmatic,seat,2.5,table,0.21
branching,artifact,pragmatic,seat,2.5,lawnmower,0.16
branching,artifact,explicit,seat,2.5,couch,0.24
branching,artifact,explicit,seat,2.5,chair,0.65
branching,artifact,explicit,seat,2.5,table,0.05
branching,artifact,explicit,seat,2.5,lawnmower,0.05
branching,artifact,literal,furniture,2.5,lawnmower,0.25
branching,artifact,literal,furniture,2.5,table,0.25
branching,artifact,literal,furniture,2.5,chair,0.25
branching,artifact,literal,furniture,2.5,couch,0.25
branching,artifact,pragmatic,furniture,2.5,couch,0.32
branching,artifact,pragmatic,furniture,2.5,chair,0.18
branching,artifact,pragmatic,furniture,2.5,table,0.31
branching,artifact,pragmatic,furniture,2.5,lawnmower,0.19
branching,artifact,explicit,furniture,2.5,couch,0.62
branching,artifact,explicit,furniture,2.5,chair,0.14
branching,artifact,explicit,furniture,2.5,table,0.18
branching,artifact,explicit,furniture,2.5,lawnmower,0.05
branching,artifact,literal,couch,2.5,lawnmower,0.25
branching,artifact,literal,couch,2.5,table,0.25
branching,artifact,literal,couch,2.5,chair,0.25
branching,artifact,literal,couch,2.5,couch,0.25
branching,artifact,pragmatic,couch,2.5,couch,0.48
branching,artifact,pragmatic,couch,2.5,chair,0.14
branching,artifact,pragmatic,couch,2.5,table,0.21
branching,artifact,pragmatic,couch,2.5,lawnmower,0.17
branching,artifact,explicit,couch,2.5,couch,0.84
branching,artifact,explicit,couch,2.5,chair,0.05
branching,artifact,explicit,couch,2.5,table,0.05
branching,artifact,explicit,couch,2.5,lawnmower,0.05
branching,artifact,literal,thing,2.6,lawnmower,0.25
branching,artifact,literal,thing,2.6,table,0.25
branching,artifact,literal,thing,2.6,chair,0.25
branching,artifact,literal,thing,2.6,couch,0.25
branching,artifact,pragmatic,thing,2.6,couch,0.09
branching,artifact,pragmatic,thing,2.6,chair,0.16
branching,artifact,pragmatic,thing,2.6,table,0.28
branching,artifact,pragmatic,thing,2.6,lawnmower,0.47
branching,artifact,explicit,thing,2.6,couch,0.07
branching,artifact,explicit,thing,2.6,chair,0.17
branching,artifact,explicit,thing,2.6,table,0.21
branching,artifact,explicit,thing,2.6,lawnmower,0.55
branching,artifact,literal,seat,2.6,lawnmower,0.25
branching,artifact,literal,seat,2.6,table,0.25
branching,artifact,literal,seat,2.6,chair,0.25
branching,artifact,literal,seat,2.6,couch,0.25
branching,artifact,pragmatic,seat,2.6,couch,0.12
branching,artifact,pragmatic,seat,2.6,chair,0.52
branching,artifact,pragmatic,seat,2.6,table,0.20
branching,artifact,pragmatic,seat,2.6,lawnmower,0.16
branching,artifact,explicit,seat,2.6,couch,0.24
branching,artifact,explicit,seat,2.6,chair,0.66
branching,artifact,explicit,seat,2.6,table,0.05
branching,artifact,explicit,seat,2.6,lawnmower,0.05
branching,artifact,literal,furniture,2.6,lawnmower,0.25
branching,artifact,literal,furniture,2.6,table,0.25
branching,artifact,literal,furniture,2.6,chair,0.25
branching,artifact,literal,furniture,2.6,couch,0.25
branching,artifact,pragmatic,furniture,2.6,couch,0.33
branching,artifact,pragmatic,furniture,2.6,chair,0.18
branching,artifact,pragmatic,furniture,2.6,table,0.32
branching,artifact,pragmatic,furniture,2.6,lawnmower,0.18
branching,artifact,explicit,furniture,2.6,couch,0.63
branching,artifact,explicit,furniture,2.6,chair,0.14
branching,artifact,explicit,furniture,2.6,table,0.18
branching,artifact,explicit,furniture,2.6,lawnmower,0.05
branching,artifact,literal,couch,2.6,lawnmower,0.25
branching,artifact,literal,couch,2.6,table,0.25
branching,artifact,literal,couch,2.6,chair,0.25
branching,artifact,literal,couch,2.6,couch,0.25
branching,artifact,pragmatic,couch,2.6,couch,0.49
branching,artifact,pragmatic,couch,2.6,chair,0.13
branching,artifact,pragmatic,couch,2.6,table,0.21
branching,artifact,pragmatic,couch,2.6,lawnmower,0.16
branching,artifact,explicit,couch,2.6,couch,0.85
branching,artifact,explicit,couch,2.6,chair,0.05
branching,artifact,explicit,couch,2.6,table,0.05
branching,artifact,explicit,couch,2.6,lawnmower,0.05
branching,artifact,literal,thing,2.7,lawnmower,0.25
branching,artifact,literal,thing,2.7,table,0.25
branching,artifact,literal,thing,2.7,chair,0.25
branching,artifact,literal,thing,2.7,couch,0.25
branching,artifact,pragmatic,thing,2.7,couch,0.08
branching,artifact,pragmatic,thing,2.7,chair,0.15
branching,artifact,pragmatic,thing,2.7,table,0.28
branching,artifact,pragmatic,thing,2.7,lawnmower,0.49
branching,artifact,explicit,thing,2.7,couch,0.07
branching,artifact,explicit,thing,2.7,chair,0.17
branching,artifact,explicit,thing,2.7,table,0.21
branching,artifact,explicit,thing,2.7,lawnmower,0.56
branching,artifact,literal,seat,2.7,lawnmower,0.25
branching,artifact,literal,seat,2.7,table,0.25
branching,artifact,literal,seat,2.7,chair,0.25
branching,artifact,literal,seat,2.7,couch,0.25
branching,artifact,pragmatic,seat,2.7,couch,0.11
branching,artifact,pragmatic,seat,2.7,chair,0.54
branching,artifact,pragmatic,seat,2.7,table,0.20
branching,artifact,pragmatic,seat,2.7,lawnmower,0.15
branching,artifact,explicit,seat,2.7,couch,0.24
branching,artifact,explicit,seat,2.7,chair,0.67
branching,artifact,explicit,seat,2.7,table,0.04
branching,artifact,explicit,seat,2.7,lawnmower,0.04
branching,artifact,literal,furniture,2.7,lawnmower,0.25
branching,artifact,literal,furniture,2.7,table,0.25
branching,artifact,literal,furniture,2.7,chair,0.25
branching,artifact,literal,furniture,2.7,couch,0.25
branching,artifact,pragmatic,furniture,2.7,couch,0.33
branching,artifact,pragmatic,furniture,2.7,chair,0.17
branching,artifact,pragmatic,furniture,2.7,table,0.33
branching,artifact,pragmatic,furniture,2.7,lawnmower,0.17
branching,artifact,explicit,furniture,2.7,couch,0.64
branching,artifact,explicit,furniture,2.7,chair,0.14
branching,artifact,explicit,furniture,2.7,table,0.18
branching,artifact,explicit,furniture,2.7,lawnmower,0.04
branching,artifact,literal,couch,2.7,lawnmower,0.25
branching,artifact,literal,couch,2.7,table,0.25
branching,artifact,literal,couch,2.7,chair,0.25
branching,artifact,literal,couch,2.7,couch,0.25
branching,artifact,pragmatic,couch,2.7,couch,0.51
branching,artifact,pragmatic,couch,2.7,chair,0.13
branching,artifact,pragmatic,couch,2.7,table,0.21
branching,artifact,pragmatic,couch,2.7,lawnmower,0.15
branching,artifact,explicit,couch,2.7,couch,0.87
branching,artifact,explicit,couch,2.7,chair,0.04
branching,artifact,explicit,couch,2.7,table,0.04
branching,artifact,explicit,couch,2.7,lawnmower,0.04
branching,artifact,literal,thing,2.8,lawnmower,0.25
branching,artifact,literal,thing,2.8,table,0.25
branching,artifact,literal,thing,2.8,chair,0.25
branching,artifact,literal,thing,2.8,couch,0.25
branching,artifact,pragmatic,thing,2.8,couch,0.08
branching,artifact,pragmatic,thing,2.8,chair,0.14
branching,artifact,pragmatic,thing,2.8,table,0.28
branching,artifact,pragmatic,thing,2.8,lawnmower,0.50
branching,artifact,explicit,thing,2.8,couch,0.06
branching,artifact,explicit,thing,2.8,chair,0.17
branching,artifact,explicit,thing,2.8,table,0.21
branching,artifact,explicit,thing,2.8,lawnmower,0.56
branching,artifact,literal,seat,2.8,lawnmower,0.25
branching,artifact,literal,seat,2.8,table,0.25
branching,artifact,literal,seat,2.8,chair,0.25
branching,artifact,literal,seat,2.8,couch,0.25
branching,artifact,pragmatic,seat,2.8,couch,0.11
branching,artifact,pragmatic,seat,2.8,chair,0.56
branching,artifact,pragmatic,seat,2.8,table,0.19
branching,artifact,pragmatic,seat,2.8,lawnmower,0.14
branching,artifact,explicit,seat,2.8,couch,0.24
branching,artifact,explicit,seat,2.8,chair,0.68
