iterationName,gameid,time,trialNum,trialType,targetGoalSet,distractorGoalSet,firstRole,cardAskedAbout,sender,timeFromRoundStart
testing,4373-de0c9865-2fb3-47f5-bceb-3b592639f131,1.54671129632e+12,0,baseline,"[""5S"",""2C""]","[""6C"",""2D""]",helper,5S,bot,5000
testing,3179-65b78874-18b0-464c-a311-269f98032507,1.546711913566e+12,0,overlap,"[""3S"",""JC""]","[""8H"",""JC""]",seeker,3S,,16521
testing,3179-65b78874-18b0-464c-a311-269f98032507,1.546711925945e+12,1,catch,"[""9H""]","[""2D""]",seeker,9H,,5753
testing,3179-65b78874-18b0-464c-a311-269f98032507,1.546711944104e+12,2,baseline,"[""KS"",""3C""]","[""8S"",""AD""]",seeker,KC,,11533
testing,3179-65b78874-18b0-464c-a311-269f98032507,1.54671195944e+12,2,baseline,"[""KS"",""3C""]","[""8S"",""AD""]",seeker,KS,,26872
testing,3179-65b78874-18b0-464c-a311-269f98032507,1.54671197106e+12,3,catch,"[""4S""]","[""8H""]",seeker,4S,bot,5000
testing,3179-65b78874-18b0-464c-a311-269f98032507,1.546711991054e+12,4,baseline,"[""4D"",""10H""]","[""AS"",""QH""]",seeker,4D,bot,5000
testing,3179-65b78874-18b0-464c-a311-269f98032507,1.546712007827e+12,5,overlap,"[""8C"",""QS""]","[""2S"",""QS""]",seeker,8C,bot,5000
testing,5170-fc1b4348-b29c-4ab1-96b4-59a2eca82abe,1.546712755027e+12,0,catch,"[""QS""]","[""6H""]",seeker,6H,,8567
testing,5170-fc1b4348-b29c-4ab1-96b4-59a2eca82abe,1.546712766967e+12,0,catch,"[""QS""]","[""6H""]",seeker,QS,,20511
testing,2095-c4a64c5d-7952-4be8-a4c3-5dfec130e577,1.546712937664e+12,0,overlap,"[""8S"",""3H""]","[""8H"",""3H""]",seeker,2D,,9687
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715474226e+12,0,catch,"[""2D""]","[""2H""]",helper,2D,bot,5000
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715554238e+12,1,baseline,"[""2D"",""3S""]","[""4D"",""KC""]",helper,2D,bot,5000
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715573202e+12,1,baseline,"[""2D"",""3S""]","[""4D"",""KC""]",helper,2D,bot,5000
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715588985e+12,2,overlap,"[""10S"",""AH""]","[""10H"",""AH""]",helper,10S,bot,5000
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715615022e+12,3,catch,"[""2S""]","[""8S""]",helper,8S,,14594
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715623662e+12,3,catch,"[""2S""]","[""8S""]",helper,2S,,23241
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715727005e+12,4,baseline,"[""8S"",""AS""]","[""JD"",""8D""]",helper,9D,,96681
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715739703e+12,4,baseline,"[""8S"",""AS""]","[""JD"",""8D""]",helper,8S,,109378
testing,4367-aa28d348-ad4d-4a06-8249-23bd9df284d0,1.546715755111e+12,5,overlap,"[""4D"",""5D""]","[""7S"",""5D""]",helper,4D,,8826
single-player-pilot,6731-315c810d-5389-40df-8565-e6bd58376594,1.546717559729e+12,0,catch,"[""7D""]","[""AD""]",seeker,AD,,7505
single-player-pilot,6731-315c810d-5389-40df-8565-e6bd58376594,1.546717569869e+12,0,catch,"[""7D""]","[""AD""]",seeker,7D,,17650
single-player-pilot,6731-315c810d-5389-40df-8565-e6bd58376594,1.546717583631e+12,1,baseline,"[""9S"",""8C""]","[""3C"",""9C""]",seeker,9S,,7155
single-player-pilot,6731-315c810d-5389-40df-8565-e6bd58376594,1.546717597892e+12,2,overlap,"[""4S"",""5D""]","[""QD"",""5D""]",seeker,5D,,7663
single-player-pilot,6731-315c810d-5389-40df-8565-e6bd58376594,1.546717607678e+12,2,overlap,"[""4S"",""5D""]","[""QD"",""5D""]",seeker,4S,,17449
single-player-pilot,6731-315c810d-5389-40df-8565-e6bd58376594,1.546717619297e+12,3,baseline,"[""9C"",""6C""]","[""6D"",""KH""]",seeker,9C,bot,5000
single-player-pilot,6731-315c810d-5389-40df-8565-e6bd58376594,1.546717638929e+12,4,overlap,"[""KD"",""AC""]","[""KH"",""AC""]",seeker,KD,bot,5000
single-player-pilot,6731-315c810d-5389-40df-8565-e6bd58376594,1.546717654027e+12,5,catch,"[""7C""]","[""9S""]",seeker,7C,bot,5000
single-player-pilot,0659-745c84b1-6b6f-4426-840a-18df07b03516,1.546717887804e+12,0,baseline,"[""10D"",""8C""]","[""4S"",""8H""]",seeker,10D,,17756
single-player-pilot,0659-745c84b1-6b6f-4426-840a-18df07b03516,1.546717900746e+12,1,overlap,"[""8D"",""9D""]","[""7H"",""9D""]",seeker,8D,,6206
single-player-pilot,0659-745c84b1-6b6f-4426-840a-18df07b03516,1.546717913931e+12,2,catch,"[""AD""]","[""JD""]",seeker,AD,,6442
single-player-pilot,0659-745c84b1-6b6f-4426-840a-18df07b03516,1.546717925705e+12,3,baseline,"[""QS"",""3H""]","[""10D"",""2D""]",seeker,QS,bot,5000
single-player-pilot,0659-745c84b1-6b6f-4426-840a-18df07b03516,1.54671794408e+12,4,catch,"[""8C""]","[""QC""]",seeker,8C,bot,5000
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546717944316e+12,0,baseline,"[""3H"",""5H""]","[""AH"",""2H""]",helper,3H,bot,5000
single-player-pilot,0659-745c84b1-6b6f-4426-840a-18df07b03516,1.546717956634e+12,5,overlap,"[""JS"",""9C""]","[""10H"",""9C""]",seeker,JS,bot,5000
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546717963925e+12,1,catch,"[""6C""]","[""10S""]",helper,6C,bot,5000
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546717983322e+12,2,overlap,"[""9S"",""QH""]","[""9C"",""QH""]",helper,9S,bot,5000
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546717995941e+12,2,overlap,"[""9S"",""QH""]","[""9C"",""QH""]",helper,9S,bot,5000
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546718022526e+12,3,baseline,"[""2H"",""8D""]","[""4H"",""AH""]",helper,AH,,15478
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546718040292e+12,3,baseline,"[""2H"",""8D""]","[""4H"",""AH""]",helper,4H,,33243
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546718059461e+12,3,baseline,"[""2H"",""8D""]","[""4H"",""AH""]",helper,2H,,52411
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.54671807853e+12,4,catch,"[""9C""]","[""4D""]",helper,8C,,12238
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718194694e+12,0,overlap,"[""9H"",""6D""]","[""JD"",""6D""]",helper,9H,bot,5000
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718215725e+12,1,baseline,"[""2D"",""10C""]","[""AH"",""AD""]",helper,2D,bot,5000
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718230118e+12,2,catch,"[""7D""]","[""8C""]",helper,7D,bot,5000
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718256441e+12,3,overlap,"[""AD"",""2D""]","[""7D"",""2D""]",helper,AD,,15821
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718272618e+12,4,catch,"[""8D""]","[""AH""]",helper,8D,,9392
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718273199e+12,0,catch,"[""JS""]","[""KD""]",seeker,JS,,9370
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718286826e+12,1,baseline,"[""10C"",""3D""]","[""AS"",""8C""]",seeker,10C,,7037
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718287793e+12,5,baseline,"[""6D"",""5S""]","[""8S"",""3C""]",helper,6D,,8395
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718302653e+12,2,overlap,"[""8S"",""3C""]","[""5S"",""3C""]",seeker,5S,,9240
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718318428e+12,2,overlap,"[""8S"",""3C""]","[""5S"",""3C""]",seeker,3C,,25016
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718330256e+12,2,overlap,"[""8S"",""3C""]","[""5S"",""3C""]",seeker,8S,,36845
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718341863e+12,3,overlap,"[""JC"",""KD""]","[""5C"",""KD""]",seeker,JC,bot,5000
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718353349e+12,3,overlap,"[""JC"",""KD""]","[""5C"",""KD""]",seeker,KD,bot,5000
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718367764e+12,4,catch,"[""10C""]","[""QS""]",seeker,10C,bot,5000
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718381921e+12,5,baseline,"[""5C"",""5D""]","[""KS"",""2H""]",seeker,5C,bot,5000
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718388146e+12,0,baseline,"[""7S"",""6D""]","[""KC"",""6H""]",seeker,6D,,30834
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.54671839397e+12,5,baseline,"[""5C"",""5D""]","[""KS"",""2H""]",seeker,5D,bot,5000
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718407445e+12,1,catch,"[""7D""]","[""5S""]",seeker,7D,,12373
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.54671842335e+12,2,overlap,"[""QH"",""3H""]","[""AD"",""3H""]",seeker,QH,,9076
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.54671843523e+12,3,catch,"[""4H""]","[""3C""]",seeker,4H,bot,5000
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718472956e+12,4,baseline,"[""7C"",""6S""]","[""AH"",""10H""]",seeker,7C,bot,5000
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718490746e+12,5,overlap,"[""8C"",""AC""]","[""5C"",""AC""]",seeker,8C,bot,5000
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718652343e+12,0,overlap,"[""4D"",""4S""]","[""QH"",""4S""]",helper,4D,bot,5000
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718676475e+12,1,baseline,"[""10C"",""QH""]","[""4S"",""KH""]",helper,10C,bot,5000
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718693416e+12,2,catch,"[""KD""]","[""2H""]",helper,KD,bot,5000
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718716483e+12,3,catch,"[""9S""]","[""AC""]",helper,9S,,12045
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718734815e+12,4,baseline,"[""KS"",""10S""]","[""JS"",""4H""]",helper,10S,,11706
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718748973e+12,5,overlap,"[""7D"",""JH""]","[""KH"",""JH""]",helper,7D,,7509
testing,1027-5b4aebfe-3113-44e9-9d03-0c1a38b8e04d,1.54674146451e+12,0,catch,"[""3S""]","[""8S""]",seeker,8S,human,19368
testing,5241-04179a2e-501e-4ae8-a0c2-4f7ab8f89614,1.546742049657e+12,0,catch,"[""2H""]","[""10D""]",helper,2H,bot,5000
testing,5241-04179a2e-501e-4ae8-a0c2-4f7ab8f89614,1.546742067879e+12,1,baseline,"[""5S"",""9S""]","[""4H"",""AS""]",helper,5S,bot,5000
testing,5241-04179a2e-501e-4ae8-a0c2-4f7ab8f89614,1.546742087267e+12,2,overlap,"[""AD"",""5S""]","[""4S"",""5S""]",helper,AD,bot,5000
testing,0160-3fc2146c-4287-46f4-98bd-e257d9a17108,1.546742131555e+12,0,catch,"[""KC""]","[""AD""]",helper,KC,bot,5000
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.546742136355e+12,0,baseline,"[""6C"",""AH""]","[""4C"",""7D""]",seeker,6C,human,8260
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.546744913213e+12,1,catch,"[""JC""]","[""6S""]",seeker,JC,human,2769933
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.54674535274e+12,2,overlap,"[""5C"",""10C""]","[""3C"",""10C""]",seeker,5C,human,432826
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.546745364369e+12,3,catch,"[""6D""]","[""AS""]",seeker,6D,bot,5000
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.546745383758e+12,4,baseline,"[""6D"",""AS""]","[""2D"",""8D""]",seeker,6D,bot,5000
testing,4032-b8793e8f-a2af-4e8b-96f1-13afa1eb837c,1.546745632649e+12,0,baseline,"[""6S"",""6H""]","[""3H"",""AH""]",helper,6S,bot,5000
testing,4032-b8793e8f-a2af-4e8b-96f1-13afa1eb837c,1.546745651268e+12,1,overlap,"[""7H"",""6C""]","[""10C"",""6C""]",helper,7H,bot,5000
testing,4032-b8793e8f-a2af-4e8b-96f1-13afa1eb837c,1.546745669613e+12,2,catch,"[""KD""]","[""KC""]",helper,KD,bot,5000
testing,4032-b8793e8f-a2af-4e8b-96f1-13afa1eb837c,1.546745697642e+12,2,catch,"[""KD""]","[""KC""]",helper,KD,bot,5000
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746638993e+12,0,overlap,"[""KS"",""7S""]","[""10S"",""7S""]",seeker,KS,human,13285
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746651133e+12,1,catch,"[""JD""]","[""10D""]",seeker,JD,human,5357
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746663865e+12,2,baseline,"[""3H"",""10C""]","[""AS"",""10H""]",seeker,3H,human,5977
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746675657e+12,3,overlap,"[""JH"",""9D""]","[""KH"",""9D""]",seeker,JH,bot,5000
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746690702e+12,4,baseline,"[""4D"",""8S""]","[""8C"",""KH""]",seeker,4D,bot,5000
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746707401e+12,5,catch,"[""5S""]","[""3C""]",seeker,5S,bot,5000
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.54674708341e+12,0,overlap,"[""9S"",""6H""]","[""QH"",""6H""]",helper,9S,bot,5000
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747110346e+12,1,catch,"[""5S""]","[""3D""]",helper,5S,bot,5000
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.5467471252e+12,2,baseline,"[""3H"",""5H""]","[""JS"",""7D""]",helper,3H,bot,5000
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747152983e+12,3,baseline,"[""8S"",""QH""]","[""6C"",""5S""]",helper,QH,human,14023
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.54674715553e+12,0,catch,"[""9S""]","[""KD""]",helper,9S,bot,5000
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747175084e+12,4,overlap,"[""7C"",""QC""]","[""6S"",""QC""]",helper,7C,human,15485
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747190702e+12,5,catch,"[""10S""]","[""5H""]",helper,10S,human,8962
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747220237e+12,1,baseline,"[""2S"",""5C""]","[""JS"",""6C""]",helper,2S,bot,5000
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747250255e+12,2,overlap,"[""10S"",""5H""]","[""10C"",""5H""]",helper,10S,bot,5000
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.54674728005e+12,3,baseline,"[""QS"",""8S""]","[""9H"",""6S""]",helper,QS,human,13527
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747300745e+12,4,overlap,"[""10C"",""7S""]","[""3C"",""7S""]",helper,7S,human,13953
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747328299e+12,4,overlap,"[""10C"",""7S""]","[""3C"",""7S""]",helper,10C,human,41509
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747344066e+12,5,catch,"[""9H""]","[""3D""]",helper,9H,human,9036
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747515654e+12,0,overlap,"[""9H"",""QD""]","[""6S"",""QD""]",seeker,9H,human,30331
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747536194e+12,1,baseline,"[""8H"",""6C""]","[""7D"",""8S""]",seeker,6C,human,13618
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747564112e+12,2,catch,"[""JD""]","[""JS""]",seeker,JD,human,20892
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747576084e+12,3,catch,"[""6H""]","[""7H""]",seeker,6H,bot,5000
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747591474e+12,0,overlap,"[""8C"",""KS""]","[""6H"",""KS""]",helper,8C,bot,5000
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747597238e+12,4,baseline,"[""8H"",""AH""]","[""JD"",""7S""]",seeker,8H,bot,5000
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.54674761887e+12,1,baseline,"[""3C"",""6H""]","[""2D"",""9D""]",helper,3C,bot,5000
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747636953e+12,2,catch,"[""7D""]","[""9S""]",helper,7D,bot,5000
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747640549e+12,4,baseline,"[""8H"",""AH""]","[""JD"",""7S""]",seeker,AH,bot,5000
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747656211e+12,0,baseline,"[""9D"",""2S""]","[""3D"",""KC""]",helper,9D,bot,5000
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747656309e+12,5,overlap,"[""QH"",""5D""]","[""AS"",""5D""]",seeker,QH,bot,5000
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.54674767148e+12,5,overlap,"[""QH"",""5D""]","[""AS"",""5D""]",seeker,5D,bot,5000
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747714569e+12,0,baseline,"[""9D"",""2S""]","[""3D"",""KC""]",helper,2S,bot,5000
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747738327e+12,1,overlap,"[""7H"",""8H""]","[""10C"",""8H""]",helper,7H,bot,5000
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747772425e+12,2,catch,"[""8H""]","[""3D""]",helper,8H,bot,5000
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747793777e+12,3,catch,"[""9D""]","[""8D""]",helper,9D,human,143700
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747797909e+12,3,catch,"[""6D""]","[""QS""]",helper,QS,human,12419
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747809458e+12,4,baseline,"[""AH"",""AD""]","[""AC"",""7D""]",helper,7D,human,8952
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747823912e+12,3,catch,"[""6D""]","[""QS""]",helper,6D,human,38421
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747824937e+12,4,baseline,"[""AH"",""AD""]","[""AC"",""7D""]",helper,AC,human,24432
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747840148e+12,4,baseline,"[""AH"",""AD""]","[""AC"",""7D""]",helper,AH,human,39640
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.54674785413e+12,5,overlap,"[""5H"",""QD""]","[""8C"",""QD""]",helper,QD,human,7281
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747854917e+12,4,baseline,"[""4H"",""6S""]","[""QH"",""5H""]",helper,4H,human,24352
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747866336e+12,5,overlap,"[""5H"",""QD""]","[""8C"",""QD""]",helper,5H,human,19481
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747875919e+12,5,overlap,"[""2C"",""2S""]","[""3H"",""2S""]",helper,2S,human,14385
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747892191e+12,5,overlap,"[""2C"",""2S""]","[""3H"",""2S""]",helper,2C,human,30655
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803323782e+12,0,baseline,"[""3C"",""5C""]","[""3D"",""KD""]",seeker,5C,human,9272
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803338976e+12,1,overlap,"[""10S"",""9D""]","[""7H"",""9D""]",seeker,10S,human,8386
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803341004e+12,0,overlap,"[""10H"",""QC""]","[""7C"",""QC""]",seeker,10H,human,11602
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803353759e+12,2,catch,"[""4C""]","[""QH""]",seeker,4C,human,7973
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803355451e+12,1,catch,"[""KH""]","[""6D""]",seeker,KH,human,7706
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803365628e+12,3,catch,"[""JD""]","[""6D""]",seeker,JD,bot,5000
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803368881e+12,2,baseline,"[""JS"",""7S""]","[""7D"",""3H""]",seeker,7D,human,6725
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803379431e+12,4,baseline,"[""10D"",""9S""]","[""4D"",""10H""]",seeker,10D,bot,5000
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803381163e+12,2,baseline,"[""JS"",""7S""]","[""7D"",""3H""]",seeker,3H,human,19009
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803382214e+12,0,baseline,"[""JD"",""9D""]","[""3H"",""10D""]",seeker,9D,human,7405
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803383032e+12,0,catch,"[""JD""]","[""9D""]",seeker,9D,human,14548
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803390377e+12,0,baseline,"[""10C"",""9D""]","[""8H"",""3C""]",helper,10C,bot,5000
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803392171e+12,2,baseline,"[""JS"",""7S""]","[""7D"",""3H""]",seeker,JS,human,30017
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803395147e+12,5,overlap,"[""2H"",""3D""]","[""10D"",""3D""]",seeker,2H,bot,5000
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803396385e+12,1,catch,"[""3D""]","[""AD""]",seeker,3D,human,7368
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803398177e+12,0,catch,"[""JD""]","[""9D""]",seeker,JD,human,29705
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803403893e+12,3,baseline,"[""KS"",""5D""]","[""JH"",""5H""]",seeker,KS,bot,5000
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803411234e+12,2,overlap,"[""AS"",""5D""]","[""3C"",""5D""]",seeker,AS,human,8082
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803412388e+12,1,catch,"[""2C""]","[""QS""]",helper,2C,bot,5000
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803414341e+12,1,overlap,"[""5D"",""2H""]","[""5H"",""2H""]",seeker,2H,human,8992
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803417096e+12,3,baseline,"[""KS"",""5D""]","[""JH"",""5H""]",seeker,5D,bot,5000
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803422878e+12,1,overlap,"[""5D"",""2H""]","[""5H"",""2H""]",seeker,5D,human,17532
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803423069e+12,3,overlap,"[""8D"",""7S""]","[""KH"",""7S""]",seeker,8D,bot,5000
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803431187e+12,2,overlap,"[""JC"",""QC""]","[""KC"",""QC""]",helper,JC,bot,5000
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803432401e+12,4,catch,"[""JD""]","[""3D""]",seeker,JD,bot,5000
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803437177e+12,2,baseline,"[""KD"",""4S""]","[""6D"",""2C""]",seeker,4S,human,7436
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803442201e+12,4,baseline,"[""4C"",""JD""]","[""6H"",""7S""]",seeker,4C,bot,5000
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803445979e+12,5,overlap,"[""JC"",""8H""]","[""10C"",""8H""]",seeker,JC,bot,5000
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803449204e+12,3,catch,"[""JH""]","[""9H""]",seeker,JH,bot,5000
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803453025e+12,3,overlap,"[""3H"",""2S""]","[""5S"",""2S""]",helper,2S,human,10110
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803457045e+12,5,overlap,"[""JC"",""8H""]","[""10C"",""8H""]",seeker,8H,bot,5000
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.54680345833e+12,5,catch,"[""AC""]","[""6C""]",seeker,AC,bot,5000
single_player_sample,0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90,1.546803460481e+12,0,catch,"[""2C""]","[""7D""]",helper,2C,bot,5000
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803463941e+12,4,overlap,"[""6H"",""KD""]","[""6D"",""KD""]",seeker,6H,bot,5000
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803466386e+12,3,overlap,"[""3H"",""2S""]","[""5S"",""2S""]",helper,3H,human,23470
