type,domain,modelLevel,goal,rationality,response,modelProb
branching,artifact,explicit,couch,2.1,couch,0.46
branching,artifact,pragmatic,couch,2.1,thing,0.19
branching,artifact,pragmatic,couch,2.1,seat,0.20
branching,artifact,pragmatic,couch,2.1,furniture,0.27
branching,artifact,pragmatic,couch,2.1,couch,0.34
branching,artifact,literal,chair,2.1,thing,0.25
branching,artifact,literal,chair,2.1,seat,0.25
branching,artifact,literal,chair,2.1,furniture,0.25
branching,artifact,literal,chair,2.1,couch,0.25
branching,artifact,explicit,chair,2.1,thing,0.19
branching,artifact,explicit,chair,2.1,seat,0.49
branching,artifact,explicit,chair,2.1,furniture,0.17
branching,artifact,explicit,chair,2.1,couch,0.15
branching,artifact,pragmatic,chair,2.1,thing,0.22
branching,artifact,pragmatic,chair,2.1,seat,0.36
branching,artifact,pragmatic,chair,2.1,furniture,0.22
branching,artifact,pragmatic,chair,2.1,couch,0.21
branching,artifact,literal,table,2.1,thing,0.25
branching,artifact,literal,table,2.1,seat,0.25
branching,artifact,literal,table,2.1,furniture,0.25
branching,artifact,literal,table,2.1,couch,0.25
branching,artifact,explicit,table,2.1,thing,0.30
branching,artifact,explicit,table,2.1,seat,0.21
branching,artifact,explicit,table,2.1,furniture,0.28
branching,artifact,explicit,table,2.1,couch,0.21
branching,artifact,pragmatic,table,2.1,thing,0.26
branching,artifact,pragmatic,table,2.1,seat,0.23
branching,artifact,pragmatic,table,2.1,furniture,0.27
branching,artifact,pragmatic,table,2.1,couch,0.24
branching,artifact,literal,lawnmower,2.1,thing,0.25
branching,artifact,literal,lawnmower,2.1,seat,0.25
branching,artifact,literal,lawnmower,2.1,furniture,0.25
branching,artifact,literal,lawnmower,2.1,couch,0.25
branching,artifact,explicit,lawnmower,2.1,thing,0.48
branching,artifact,explicit,lawnmower,2.1,seat,0.17
branching,artifact,explicit,lawnmower,2.1,furniture,0.17
branching,artifact,explicit,lawnmower,2.1,couch,0.17
branching,artifact,pragmatic,lawnmower,2.1,thing,0.34
branching,artifact,pragmatic,lawnmower,2.1,seat,0.22
branching,artifact,pragmatic,lawnmower,2.1,furniture,0.22
branching,artifact,pragmatic,lawnmower,2.1,couch,0.22
branching,artifact,literal,couch,2.2,thing,0.25
branching,artifact,literal,couch,2.2,seat,0.25
branching,artifact,literal,couch,2.2,furniture,0.25
branching,artifact,literal,couch,2.2,couch,0.25
branching,artifact,explicit,couch,2.2,thing,0.09
branching,artifact,explicit,couch,2.2,seat,0.13
branching,artifact,explicit,couch,2.2,furniture,0.30
branching,artifact,explicit,couch,2.2,couch,0.48
branching,artifact,pragmatic,couch,2.2,thing,0.18
branching,artifact,pragmatic,couch,2.2,seat,0.19
branching,artifact,pragmatic,couch,2.2,furniture,0.27
branching,artifact,pragmatic,couch,2.2,couch,0.36
branching,artifact,literal,chair,2.2,thing,0.25
branching,artifact,literal,chair,2.2,seat,0.25
branching,artifact,literal,chair,2.2,furniture,0.25
branching,artifact,literal,chair,2.2,couch,0.25
branching,artifact,explicit,chair,2.2,thing,0.18
branching,artifact,explicit,chair,2.2,seat,0.52
branching,artifact,explicit,chair,2.2,furniture,0.17
branching,artifact,explicit,chair,2.2,couch,0.14
branching,artifact,pragmatic,chair,2.2,thing,0.21
branching,artifact,pragmatic,chair,2.2,seat,0.38
branching,artifact,pragmatic,chair,2.2,furniture,0.22
branching,artifact,pragmatic,chair,2.2,couch,0.20
branching,artifact,literal,table,2.2,thing,0.25
branching,artifact,literal,table,2.2,seat,0.25
branching,artifact,literal,table,2.2,furniture,0.25
branching,artifact,literal,table,2.2,couch,0.25
branching,artifact,explicit,table,2.2,thing,0.30
branching,artifact,explicit,table,2.2,seat,0.21
branching,artifact,explicit,table,2.2,furniture,0.28
branching,artifact,explicit,table,2.2,couch,0.21
branching,artifact,pragmatic,table,2.2,thing,0.26
branching,artifact,pragmatic,table,2.2,seat,0.23
branching,artifact,pragmatic,table,2.2,furniture,0.27
branching,artifact,pragmatic,table,2.2,couch,0.23
branching,artifact,literal,lawnmower,2.2,thing,0.25
branching,artifact,literal,lawnmower,2.2,seat,0.25
branching,artifact,literal,lawnmower,2.2,furniture,0.25
branching,artifact,literal,lawnmower,2.2,couch,0.25
branching,artifact,explicit,lawnmower,2.2,thing,0.50
branching,artifact,explicit,lawnmower,2.2,seat,0.17
branching,artifact,explicit,lawnmower,2.2,furniture,0.17
branching,artifact,explicit,lawnmower,2.2,couch,0.17
branching,artifact,pragmatic,lawnmower,2.2,thing,0.36
branching,artifact,pragmatic,lawnmower,2.2,seat,0.21
branching,artifact,pragmatic,lawnmower,2.2,furniture,0.22
branching,artifact,pragmatic,lawnmower,2.2,couch,0.21
branching,artifact,literal,couch,2.3,thing,0.25
branching,artifact,literal,couch,2.3,seat,0.25
branching,artifact,literal,couch,2.3,furniture,0.25
branching,artifact,literal,couch,2.3,couch,0.25
branching,artifact,explicit,couch,2.3,thing,0.08
branching,artifact,explicit,couch,2.3,seat,0.12
branching,artifact,explicit,couch,2.3,furniture,0.30
branching,artifact,explicit,couch,2.3,couch,0.50
branching,artifact,pragmatic,couch,2.3,thing,0.17
branching,artifact,pragmatic,couch,2.3,seat,0.18
branching,artifact,pragmatic,couch,2.3,furniture,0.27
branching,artifact,pragmatic,couch,2.3,couch,0.38
branching,artifact,literal,chair,2.3,thing,0.25
branching,artifact,literal,chair,2.3,seat,0.25
branching,artifact,literal,chair,2.3,furniture,0.25
branching,artifact,literal,chair,2.3,couch,0.25
branching,artifact,explicit,chair,2.3,thing,0.17
branching,artifact,explicit,chair,2.3,seat,0.54
branching,artifact,explicit,chair,2.3,furniture,0.16
branching,artifact,explicit,chair,2.3,couch,0.13
branching,artifact,pragmatic,chair,2.3,thing,0.20
branching,artifact,pragmatic,chair,2.3,seat,0.40
branching,artifact,pragmatic,chair,2.3,furniture,0.21
branching,artifact,pragmatic,chair,2.3,couch,0.19
branching,artifact,literal,table,2.3,thing,0.25
branching,artifact,literal,table,2.3,seat,0.25
branching,artifact,literal,table,2.3,furniture,0.25
branching,artifact,literal,table,2.3,couch,0.25
branching,artifact,explicit,table,2.3,thing,0.30
branching,artifact,explicit,table,2.3,seat,0.21
branching,artifact,explicit,table,2.3,furniture,0.28
branching,artifact,explicit,table,2.3,couch,0.21
branching,artifact,pragmatic,table,2.3,thing,0.26
branching,artifact,pragmatic,table,2.3,seat,0.23
branching,artifact,pragmatic,table,2.3,furniture,0.28
branching,artifact,pragmatic,table,2.3,couch,0.23
branching,artifact,literal,lawnmower,2.3,thing,0.25
branching,artifact,literal,lawnmower,2.3,seat,0.25
branching,artifact,literal,lawnmower,2.3,furniture,0.25
branching,artifact,literal,lawnmower,2.3,couch,0.25
branching,artifact,explicit,lawnmower,2.3,thing,0.52
branching,artifact,explicit,lawnmower,2.3,seat,0.16
branching,artifact,explicit,lawnmower,2.3,furniture,0.16
branching,artifact,explicit,lawnmower,2.3,couch,0.16
branching,artifact,pragmatic,lawnmower,2.3,thing,0.38
branching,artifact,pragmatic,lawnmower,2.3,seat,0.20
branching,artifact,pragmatic,lawnmower,2.3,furniture,0.21
branching,artifact,pragmatic,lawnmower,2.3,couch,0.21
branching,artifact,literal,couch,2.4,thing,0.25
branching,artifact,literal,couch,2.4,seat,0.25
branching,artifact,literal,couch,2.4,furniture,0.25
branching,artifact,literal,couch,2.4,couch,0.25
branching,artifact,explicit,couch,2.4,thing,0.07
branching,artifact,explicit,couch,2.4,seat,0.11
branching,artifact,explicit,couch,2.4,furniture,0.30
branching,artifact,explicit,couch,2.4,couch,0.52
branching,artifact,pragmatic,couch,2.4,thing,0.16
branching,artifact,pragmatic,couch,2.4,seat,0.17
branching,artifact,pragmatic,couch,2.4,furniture,0.27
branching,artifact,pragmatic,couch,2.4,couch,0.40
branching,artifact,literal,chair,2.4,thing,0.25
branching,artifact,literal,chair,2.4,seat,0.25
branching,artifact,literal,chair,2.4,furniture,0.25
branching,artifact,literal,chair,2.4,couch,0.25
branching,artifact,explicit,chair,2.4,thing,0.16
branching,artifact,explicit,chair,2.4,seat,0.56
branching,artifact,explicit,chair,2.4,furniture,0.15
branching,artifact,explicit,chair,2.4,couch,0.12
branching,artifact,pragmatic,chair,2.4,thing,0.19
branching,artifact,pragmatic,chair,2.4,seat,0.43
branching,artifact,pragmatic,chair,2.4,furniture,0.20
branching,artifact,pragmatic,chair,2.4,couch,0.18
branching,artifact,literal,table,2.4,thing,0.25
branching,artifact,literal,table,2.4,seat,0.25
branching,artifact,literal,table,2.4,furniture,0.25
branching,artifact,literal,table,2.4,couch,0.25
branching,artifact,explicit,table,2.4,thing,0.31
branching,artifact,explicit,table,2.4,seat,0.21
branching,artifact,explicit,table,2.4,furniture,0.28
branching,artifact,explicit,table,2.4,couch,0.21
branching,artifact,pragmatic,table,2.4,thing,0.27
branching,artifact,pragmatic,table,2.4,seat,0.22
branching,artifact,pragmatic,table,2.4,furniture,0.28
branching,artifact,pragmatic,table,2.4,couch,0.23
branching,artifact,literal,lawnmower,2.4,thing,0.25
branching,artifact,literal,lawnmower,2.4,seat,0.25
branching,artifact,literal,lawnmower,2.4,furniture,0.25
branching,artifact,literal,lawnmower,2.4,couch,0.25
branching,artifact,explicit,lawnmower,2.4,thing,0.54
branching,artifact,explicit,lawnmower,2.4,seat,0.15
branching,artifact,explicit,lawnmower,2.4,furniture,0.15
branching,artifact,explicit,lawnmower,2.4,couch,0.15
branching,artifact,pragmatic,lawnmower,2.4,thing,0.40
branching,artifact,pragmatic,lawnmower,2.4,seat,0.20
branching,artifact,pragmatic,lawnmower,2.4,furniture,0.21
branching,artifact,pragmatic,lawnmower,2.4,couch,0.20
branching,artifact,literal,couch,2.5,thing,0.25
branching,artifact,literal,couch,2.5,seat,0.25
branching,artifact,literal,couch,2.5,furniture,0.25
branching,artifact,literal,couch,2.5,couch,0.25
branching,artifact,explicit,couch,2.5,thing,0.07
branching,artifact,explicit,couch,2.5,seat,0.10
branching,artifact,explicit,couch,2.5,furniture,0.30
branching,artifact,explicit,couch,2.5,couch,0.53
branching,artifact,pragmatic,couch,2.5,thing,0.15
branching,artifact,pragmatic,couch,2.5,seat,0.16
branching,artifact,pragmatic,couch,2.5,furniture,0.27
branching,artifact,pragmatic,couch,2.5,couch,0.42
branching,artifact,literal,chair,2.5,thing,0.25
branching,artifact,literal,chair,2.5,seat,0.25
branching,artifact,literal,chair,2.5,furniture,0.25
branching,artifact,literal,chair,2.5,couch,0.25
branching,artifact,explicit,chair,2.5,thing,0.16
branching,artifact,explicit,chair,2.5,seat,0.59
branching,artifact,explicit,chair,2.5,furniture,0.14
branching,artifact,explicit,chair,2.5,couch,0.11
branching,artifact,pragmatic,chair,2.5,thing,0.18
branching,artifact,pragmatic,chair,2.5,seat,0.45
branching,artifact,pragmatic,chair,2.5,furniture,0.19
branching,artifact,pragmatic,chair,2.5,couch,0.17
branching,artifact,literal,table,2.5,thing,0.25
branching,artifact,literal,table,2.5,seat,0.25
branching,artifact,literal,table,2.5,furniture,0.25
branching,artifact,literal,table,2.5,couch,0.25
branching,artifact,explicit,table,2.5,thing,0.31
branching,artifact,explicit,table,2.5,seat,0.20
branching,artifact,explicit,table,2.5,furniture,0.28
branching,artifact,explicit,table,2.5,couch,0.20
branching,artifact,pragmatic,table,2.5,thing,0.27
branching,artifact,pragmatic,table,2.5,seat,0.22
branching,artifact,pragmatic,table,2.5,furniture,0.29
branching,artifact,pragmatic,table,2.5,couch,0.22
branching,artifact,literal,lawnmower,2.5,thing,0.25
branching,artifact,literal,lawnmower,2.5,seat,0.25
branching,artifact,literal,lawnmower,2.5,furniture,0.25
branching,artifact,literal,lawnmower,2.5,couch,0.25
branching,artifact,explicit,lawnmower,2.5,thing,0.56
branching,artifact,explicit,lawnmower,2.5,seat,0.15
branching,artifact,explicit,lawnmower,2.5,furniture,0.15
branching,artifact,explicit,lawnmower,2.5,couch,0.15
branching,artifact,pragmatic,lawnmower,2.5,thing,0.42
branching,artifact,pragmatic,lawnmower,2.5,seat,0.19
branching,artifact,pragmatic,lawnmower,2.5,furniture,0.20
branching,artifact,pragmatic,lawnmower,2.5,couch,0.19
branching,artifact,literal,couch,2.6,thing,0.25
branching,artifact,literal,couch,2.6,seat,0.25
branching,artifact,literal,couch,2.6,furniture,0.25
branching,artifact,literal,couch,2.6,couch,0.25
branching,artifact,explicit,couch,2.6,thing,0.06
branching,artifact,explicit,couch,2.6,seat,0.10
branching,artifact,explicit,couch,2.6,furniture,0.29
branching,artifact,explicit,couch,2.6,couch,0.55
branching,artifact,pragmatic,couch,2.6,thing,0.14
branching,artifact,pragmatic,couch,2.6,seat,0.15
branching,artifact,pragmatic,couch,2.6,furniture,0.27
branching,artifact,pragmatic,couch,2.6,couch,0.44
branching,artifact,literal,chair,2.6,thing,0.25
branching,artifact,literal,chair,2.6,seat,0.25
branching,artifact,literal,chair,2.6,furniture,0.25
branching,artifact,literal,chair,2.6,couch,0.25
branching,artifact,explicit,chair,2.6,thing,0.15
branching,artifact,explicit,chair,2.6,seat,0.61
branching,artifact,explicit,chair,2.6,furniture,0.14
branching,artifact,explicit,chair,2.6,couch,0.11
branching,artifact,pragmatic,chair,2.6,thing,0.17
branching,artifact,pragmatic,chair,2.6,seat,0.48
branching,artifact,pragmatic,chair,2.6,furniture,0.18
branching,artifact,pragmatic,chair,2.6,couch,0.16
branching,artifact,literal,table,2.6,thing,0.25
branching,artifact,literal,table,2.6,seat,0.25
branching,artifact,literal,table,2.6,furniture,0.25
branching,artifact,literal,table,2.6,couch,0.25
branching,artifact,explicit,table,2.6,thing,0.32
branching,artifact,explicit,table,2.6,seat,0.20
branching,artifact,explicit,table,2.6,furniture,0.29
branching,artifact,explicit,table,2.6,couch,0.20
branching,artifact,pragmatic,table,2.6,thing,0.27
branching,artifact,pragmatic,table,2.6,seat,0.21
branching,artifact,pragmatic,table,2.6,furniture,0.30
branching,artifact,pragmatic,table,2.6,couch,0.22
branching,artifact,literal,lawnmower,2.6,thing,0.25
branching,artifact,literal,lawnmower,2.6,seat,0.25
branching,artifact,literal,lawnmower,2.6,furniture,0.25
branching,artifact,literal,lawnmower,2.6,couch,0.25
branching,artifact,explicit,lawnmower,2.6,thing,0.58
branching,artifact,explicit,lawnmower,2.6,seat,0.14
branching,artifact,explicit,lawnmower,2.6,furniture,0.14
branching,artifact,explicit,lawnmower,2.6,couch,0.14
branching,artifact,pragmatic,lawnmower,2.6,thing,0.45
branching,artifact,pragmatic,lawnmower,2.6,seat,0.18
branching,artifact,pragmatic,lawnmower,2.6,furniture,0.19
branching,artifact,pragmatic,lawnmower,2.6,couch,0.18
branching,artifact,literal,couch,2.7,thing,0.25
branching,artifact,literal,couch,2.7,seat,0.25
branching,artifact,literal,couch,2.7,furniture,0.25
branching,artifact,literal,couch,2.7,couch,0.25
branching,artifact,explicit,couch,2.7,thing,0.05
branching,artifact,explicit,couch,2.7,seat,0.09
branching,artifact,explicit,couch,2.7,furniture,0.29
branching,artifact,explicit,couch,2.7,couch,0.57
branching,artifact,pragmatic,couch,2.7,thing,0.13
branching,artifact,pragmatic,couch,2.7,seat,0.14
branching,artifact,pragmatic,couch,2.7,furniture,0.27
branching,artifact,pragmatic,couch,2.7,couch,0.46
branching,artifact,literal,chair,2.7,thing,0.25
branching,artifact,literal,chair,2.7,seat,0.25
branching,artifact,literal,chair,2.7,furniture,0.25
branching,artifact,literal,chair,2.7,couch,0.25
branching,artifact,explicit,chair,2.7,thing,0.14
branching,artifact,explicit,chair,2.7,seat,0.63
branching,artifact,explicit,chair,2.7,furniture,0.13
branching,artifact,explicit,chair,2.7,couch,0.10
branching,artifact,pragmatic,chair,2.7,thing,0.16
branching,artifact,pragmatic,chair,2.7,seat,0.52
branching,artifact,pragmatic,chair,2.7,furniture,0.17
branching,artifact,pragmatic,chair,2.7,couch,0.15
branching,artifact,literal,table,2.7,thing,0.25
branching,artifact,literal,table,2.7,seat,0.25
branching,artifact,literal,table,2.7,furniture,0.25
branching,artifact,literal,table,2.7,couch,0.25
branching,artifact,explicit,table,2.7,thing,0.32
branching,artifact,explicit,table,2.7,seat,0.20
branching,artifact,explicit,table,2.7,furniture,0.29
branching,artifact,explicit,table,2.7,couch,0.20
branching,artifact,pragmatic,table,2.7,thing,0.27
branching,artifact,pragmatic,table,2.7,seat,0.21
branching,artifact,pragmatic,table,2.7,furniture,0.31
branching,artifact,pragmatic,table,2.7,couch,0.22
branching,artifact,literal,lawnmower,2.7,thing,0.25
branching,artifact,literal,lawnmower,2.7,seat,0.25
branching,artifact,literal,lawnmower,2.7,furniture,0.25
branching,artifact,literal,lawnmower,2.7,couch,0.25
branching,artifact,explicit,lawnmower,2.7,thing,0.60
branching,artifact,explicit,lawnmower,2.7,seat,0.13
branching,artifact,explicit,lawnmower,2.7,furniture,0.13
branching,artifact,explicit,lawnmower,2.7,couch,0.13
branching,artifact,pragmatic,lawnmower,2.7,thing,0.47
branching,artifact,pragmatic,lawnmower,2.7,seat,0.17
branching,artifact,pragmatic,lawnmower,2.7,furniture,0.18
branching,artifact,pragmatic,lawnmower,2.7,couch,0.17
branching,artifact,literal,couch,2.8,thing,0.25
branching,artifact,literal,couch,2.8,seat,0.25
branching,artifact,literal,couch,2.8,furniture,0.25
branching,artifact,literal,couch,2.8,couch,0.25
branching,artifact,explicit,couch,2.8,thing,0.05
branching,artifact,explicit,couch,2.8,seat,0.08
branching,artifact,explicit,couch,2.8,furniture,0.29
branching,artifact,explicit,couch,2.8,couch,0.58
branching,artifact,pragmatic,couch,2.8,thing,0.12
