alpha,beta,modelType,logLikelihood,posteriorProb
4,0.5,Q0_emp,-1025.8578272287193,-Infinity
4,0.4,Q0_emp,-1025.8578272287193,-Infinity
4,0.3,Q0_emp,-1025.8578272287193,-Infinity
4,0.2,Q0_emp,-1025.8578272287193,-Infinity
4,0.1,Q0_emp,-1025.8578272287193,-Infinity
4,0,Q0_emp,-1025.8578272287193,-Infinity
3.9,1,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.9,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.9,0,Q0_emp,-1025.8578272287193,-Infinity
3.8,1,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.8,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.8,0,Q0_emp,-1025.8578272287193,-Infinity
3.7,1,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.7,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.7,0,Q0_emp,-1025.8578272287193,-Infinity
3.6,1,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.6,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.6,0,Q0_emp,-1025.8578272287193,-Infinity
3.5,1,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.5,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.5,0,Q0_emp,-1025.8578272287193,-Infinity
3.4,1,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.4,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.4,0,Q0_emp,-1025.8578272287193,-Infinity
3.3,1,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.3,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.3,0,Q0_emp,-1025.8578272287193,-Infinity
3.2,1,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.2,0,Q0_emp,-1025.8578272287193,-Infinity
3.1,1,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
3.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
3.1,0,Q0_emp,-1025.8578272287193,-Infinity
3,1,Q0_emp,-1025.8578272287193,-Infinity
3,0.9,Q0_emp,-1025.8578272287193,-Infinity
3,0.8,Q0_emp,-1025.8578272287193,-Infinity
3,0.7,Q0_emp,-1025.8578272287193,-Infinity
3,0.6,Q0_emp,-1025.8578272287193,-Infinity
3,0.5,Q0_emp,-1025.8578272287193,-Infinity
3,0.4,Q0_emp,-1025.8578272287193,-Infinity
3,0.3,Q0_emp,-1025.8578272287193,-Infinity
3,0.2,Q0_emp,-1025.8578272287193,-Infinity
3,0.1,Q0_emp,-1025.8578272287193,-Infinity
3,0,Q0_emp,-1025.8578272287193,-Infinity
2.9,1,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.9,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.9,0,Q0_emp,-1025.8578272287193,-Infinity
2.8,1,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.8,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.8,0,Q0_emp,-1025.8578272287193,-Infinity
2.7,1,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.7,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.7,0,Q0_emp,-1025.8578272287193,-Infinity
2.6,1,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.6,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.6,0,Q0_emp,-1025.8578272287193,-Infinity
2.5,1,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.5,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.5,0,Q0_emp,-1025.8578272287193,-Infinity
2.4,1,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.4,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.4,0,Q0_emp,-1025.8578272287193,-Infinity
2.3,1,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.3,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.3,0,Q0_emp,-1025.8578272287193,-Infinity
2.2,1,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.2,0,Q0_emp,-1025.8578272287193,-Infinity
2.1,1,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
2.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
2.1,0,Q0_emp,-1025.8578272287193,-Infinity
2,1,Q0_emp,-1025.8578272287193,-Infinity
2,0.9,Q0_emp,-1025.8578272287193,-Infinity
2,0.8,Q0_emp,-1025.8578272287193,-Infinity
2,0.7,Q0_emp,-1025.8578272287193,-Infinity
2,0.6,Q0_emp,-1025.8578272287193,-Infinity
2,0.5,Q0_emp,-1025.8578272287193,-Infinity
2,0.4,Q0_emp,-1025.8578272287193,-Infinity
2,0.3,Q0_emp,-1025.8578272287193,-Infinity
2,0.2,Q0_emp,-1025.8578272287193,-Infinity
2,0.1,Q0_emp,-1025.8578272287193,-Infinity
2,0,Q0_emp,-1025.8578272287193,-Infinity
1.9,1,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.9,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.9,0,Q0_emp,-1025.8578272287193,-Infinity
1.8,1,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.8,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.8,0,Q0_emp,-1025.8578272287193,-Infinity
1.7,1,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.7,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.7,0,Q0_emp,-1025.8578272287193,-Infinity
1.6,1,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.6,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.6,0,Q0_emp,-1025.8578272287193,-Infinity
1.5,1,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.5,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.5,0,Q0_emp,-1025.8578272287193,-Infinity
1.4,1,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.4,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.4,0,Q0_emp,-1025.8578272287193,-Infinity
1.3,1,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.3,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.3,0,Q0_emp,-1025.8578272287193,-Infinity
1.2,1,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.2,0,Q0_emp,-1025.8578272287193,-Infinity
1.1,1,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
1.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
1.1,0,Q0_emp,-1025.8578272287193,-Infinity
1,1,Q0_emp,-1025.8578272287193,-Infinity
1,0.9,Q0_emp,-1025.8578272287193,-Infinity
1,0.8,Q0_emp,-1025.8578272287193,-Infinity
1,0.7,Q0_emp,-1025.8578272287193,-Infinity
1,0.6,Q0_emp,-1025.8578272287193,-Infinity
1,0.5,Q0_emp,-1025.8578272287193,-Infinity
1,0.4,Q0_emp,-1025.8578272287193,-Infinity
1,0.3,Q0_emp,-1025.8578272287193,-Infinity
1,0.2,Q0_emp,-1025.8578272287193,-Infinity
1,0.1,Q0_emp,-1025.8578272287193,-Infinity
1,0,Q0_emp,-1025.8578272287193,-Infinity
0.9,1,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.9,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.9,0,Q0_emp,-1025.8578272287193,-Infinity
0.8,1,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.8,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.8,0,Q0_emp,-1025.8578272287193,-Infinity
0.7,1,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.7,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.7,0,Q0_emp,-1025.8578272287193,-Infinity
0.6,1,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.6,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.6,0,Q0_emp,-1025.8578272287193,-Infinity
0.5,1,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.5,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.5,0,Q0_emp,-1025.8578272287193,-Infinity
0.4,1,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.4,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.4,0,Q0_emp,-1025.8578272287193,-Infinity
0.3,1,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.3,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.3,0,Q0_emp,-1025.8578272287193,-Infinity
0.2,1,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.2,0,Q0_emp,-1025.8578272287193,-Infinity
0.1,1,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
0.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
0.1,0,Q0_emp,-1025.8578272287193,-Infinity
0,1,Q0_emp,-1025.8578272287193,-Infinity
0,0.9,Q0_emp,-1025.8578272287193,-Infinity
0,0.8,Q0_emp,-1025.8578272287193,-Infinity
0,0.7,Q0_emp,-1025.8578272287193,-Infinity
0,0.6,Q0_emp,-1025.8578272287193,-Infinity
0,0.5,Q0_emp,-1025.8578272287193,-Infinity
0,0.4,Q0_emp,-1025.8578272287193,-Infinity
0,0.3,Q0_emp,-1025.8578272287193,-Infinity
0,0.2,Q0_emp,-1025.8578272287193,-Infinity
0,0.1,Q0_emp,-1025.8578272287193,-Infinity
0,0,Q0_emp,-1025.8578272287193,-Infinity
14.9,0,Q2_unif,-819.6850228331281,-513.2084370394787
14.8,0,Q2_unif,-813.6931007606796,-507.21651496703026
14.7,0,Q2_unif,-807.6943982415125,-501.2178124478632
14.6,0,Q2_unif,-801.6889270664483,-495.21234127279894
14.5,0,Q2_unif,-795.6767043717657,-489.20011857811636
14.4,0,Q2_unif,-789.6577529330741,-483.18116713942476
14.3,0,Q2_unif,-783.6321014746159,-477.1555156809665
14.2,0,Q2_unif,-777.5997849952078,-471.1231992015584
14.1,0,Q2_unif,-771.5608451121262,-465.08425931847694
14,0,Q2_unif,-765.5153304244338,-459.0387446307845
13.9,0,Q2_unif,-759.4632968973735,-452.9867111037242
13.8,0,Q2_unif,-753.4048082696573,-446.92822247600805
13.7,0,Q2_unif,-747.3399364856618,-440.8633506920125
